Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Year,RoundNumber
0 days 01:58:13.900000,GAS,10,0 days 00:01:37.974000,33.0,3.0,,,0 days 00:00:30.942000,0 days 00:00:42.828000,0 days 00:00:24.204000,0 days 01:57:06.877000,0 days 01:57:49.705000,0 days 01:58:13.909000,228.0,252.0,287.0,320.0,False,HARD,8.0,True,2023,1
0 days 01:59:51.922000,GAS,10,0 days 00:01:38.022000,34.0,3.0,,,0 days 00:00:30.947000,0 days 00:00:42.874000,0 days 00:00:24.201000,0 days 01:58:44.856000,0 days 01:59:27.730000,0 days 01:59:51.931000,230.0,255.0,286.0,321.0,False,HARD,9.0,True,2023,1
0 days 02:01:30.010000,GAS,10,0 days 00:01:38.088000,35.0,3.0,,,0 days 00:00:31.010000,0 days 00:00:42.851000,0 days 00:00:24.227000,0 days 02:00:22.941000,0 days 02:01:05.792000,0 days 02:01:30.019000,229.0,253.0,286.0,320.0,False,HARD,10.0,True,2023,1
0 days 02:03:08.194000,GAS,10,0 days 00:01:38.184000,36.0,3.0,,,0 days 00:00:31.045000,0 days 00:00:42.821000,0 days 00:00:24.318000,0 days 02:02:01.064000,0 days 02:02:43.885000,0 days 02:03:08.203000,228.0,252.0,286.0,318.0,False,HARD,11.0,True,2023,1
0 days 02:04:46.327000,GAS,10,0 days 00:01:38.133000,37.0,3.0,,,0 days 00:00:31.117000,0 days 00:00:42.864000,0 days 00:00:24.152000,0 days 02:03:39.320000,0 days 02:04:22.184000,0 days 02:04:46.336000,227.0,252.0,286.0,318.0,False,HARD,12.0,True,2023,1
0 days 02:06:24.435000,GAS,10,0 days 00:01:38.108000,38.0,3.0,,,0 days 00:00:31.025000,0 days 00:00:42.822000,0 days 00:00:24.261000,0 days 02:05:17.361000,0 days 02:06:00.183000,0 days 02:06:24.444000,227.0,253.0,286.0,317.0,False,HARD,13.0,True,2023,1
0 days 02:08:02.972000,GAS,10,0 days 00:01:38.537000,39.0,3.0,,,0 days 00:00:31.183000,0 days 00:00:43.080000,0 days 00:00:24.274000,0 days 02:06:55.627000,0 days 02:07:38.707000,0 days 02:08:02.981000,227.0,252.0,285.0,319.0,False,HARD,14.0,True,2023,1
0 days 02:09:52.679000,GAS,10,0 days 00:01:49.707000,40.0,3.0,,0 days 02:09:50.970000,0 days 00:00:31.156000,0 days 00:00:42.984000,0 days 00:00:35.567000,0 days 02:08:34.137000,0 days 02:09:17.121000,0 days 02:09:52.688000,227.0,252.0,,318.0,False,HARD,15.0,True,2023,1
0 days 02:12:01.223000,GAS,10,0 days 00:02:08.544000,41.0,4.0,0 days 02:10:15.719000,,0 days 00:01:00.744000,0 days 00:00:44.327000,0 days 00:00:23.473000,0 days 02:10:53.432000,0 days 02:11:37.759000,0 days 02:12:01.232000,169.0,255.0,289.0,208.0,False,SOFT,1.0,True,2023,1
0 days 02:13:36.291000,GAS,10,0 days 00:01:35.068000,42.0,4.0,,,0 days 00:00:30.069000,0 days 00:00:41.393000,0 days 00:00:23.606000,0 days 02:12:31.301000,0 days 02:13:12.694000,0 days 02:13:36.300000,232.0,251.0,281.0,327.0,True,SOFT,2.0,True,2023,1
0 days 02:15:12.233000,GAS,10,0 days 00:01:35.942000,43.0,4.0,,,0 days 00:00:30.776000,0 days 00:00:41.677000,0 days 00:00:23.489000,0 days 02:14:07.076000,0 days 02:14:48.753000,0 days 02:15:12.242000,230.0,250.0,281.0,295.0,False,SOFT,3.0,True,2023,1
0 days 02:16:48.025000,GAS,10,0 days 00:01:35.792000,44.0,4.0,,,0 days 00:00:30.785000,0 days 00:00:41.542000,0 days 00:00:23.465000,0 days 02:15:43.027000,0 days 02:16:24.569000,0 days 02:16:48.034000,231.0,253.0,280.0,296.0,False,SOFT,4.0,True,2023,1
0 days 02:18:24.211000,GAS,10,0 days 00:01:36.186000,45.0,4.0,,,0 days 00:00:30.874000,0 days 00:00:41.775000,0 days 00:00:23.537000,0 days 02:17:18.908000,0 days 02:18:00.683000,0 days 02:18:24.220000,232.0,253.0,281.0,294.0,False,SOFT,5.0,True,2023,1
0 days 02:20:00.252000,GAS,10,0 days 00:01:36.041000,46.0,4.0,,,0 days 00:00:30.831000,0 days 00:00:41.707000,0 days 00:00:23.503000,0 days 02:18:55.051000,0 days 02:19:36.758000,0 days 02:20:00.261000,233.0,253.0,281.0,297.0,False,SOFT,6.0,True,2023,1
0 days 02:21:36.372000,GAS,10,0 days 00:01:36.120000,47.0,4.0,,,0 days 00:00:30.806000,0 days 00:00:41.735000,0 days 00:00:23.579000,0 days 02:20:31.067000,0 days 02:21:12.802000,0 days 02:21:36.381000,232.0,255.0,281.0,298.0,False,SOFT,7.0,True,2023,1
0 days 02:23:12.740000,GAS,10,0 days 00:01:36.368000,48.0,4.0,,,0 days 00:00:30.909000,0 days 00:00:41.693000,0 days 00:00:23.766000,0 days 02:22:07.290000,0 days 02:22:48.983000,0 days 02:23:12.749000,232.0,255.0,281.0,296.0,False,SOFT,8.0,True,2023,1
0 days 02:24:49.543000,GAS,10,0 days 00:01:36.803000,49.0,4.0,,,0 days 00:00:31.008000,0 days 00:00:42.102000,0 days 00:00:23.693000,0 days 02:23:43.757000,0 days 02:24:25.859000,0 days 02:24:49.552000,233.0,254.0,281.0,297.0,False,SOFT,9.0,True,2023,1
0 days 02:26:26.094000,GAS,10,0 days 00:01:36.551000,50.0,4.0,,,0 days 00:00:30.972000,0 days 00:00:41.874000,0 days 00:00:23.705000,0 days 02:25:20.524000,0 days 02:26:02.398000,0 days 02:26:26.103000,233.0,254.0,281.0,297.0,False,SOFT,10.0,True,2023,1
0 days 02:28:02.729000,GAS,10,0 days 00:01:36.635000,51.0,4.0,,,0 days 00:00:30.941000,0 days 00:00:41.896000,0 days 00:00:23.798000,0 days 02:26:57.044000,0 days 02:27:38.940000,0 days 02:28:02.738000,233.0,254.0,281.0,296.0,False,SOFT,11.0,True,2023,1
0 days 02:29:39.620000,GAS,10,0 days 00:01:36.891000,52.0,4.0,,,0 days 00:00:30.878000,0 days 00:00:42.136000,0 days 00:00:23.877000,0 days 02:28:33.616000,0 days 02:29:15.752000,0 days 02:29:39.629000,233.0,254.0,281.0,298.0,False,SOFT,12.0,True,2023,1
0 days 02:31:16.599000,GAS,10,0 days 00:01:36.979000,53.0,4.0,,,0 days 00:00:30.964000,0 days 00:00:42.046000,0 days 00:00:23.969000,0 days 02:30:10.593000,0 days 02:30:52.639000,0 days 02:31:16.608000,232.0,254.0,282.0,301.0,False,SOFT,13.0,True,2023,1
0 days 02:32:53.821000,GAS,10,0 days 00:01:37.222000,54.0,4.0,,,0 days 00:00:31.101000,0 days 00:00:42.251000,0 days 00:00:23.870000,0 days 02:31:47.709000,0 days 02:32:29.960000,0 days 02:32:53.830000,234.0,254.0,282.0,302.0,False,SOFT,14.0,True,2023,1
0 days 02:34:31.380000,GAS,10,0 days 00:01:37.559000,55.0,4.0,,,0 days 00:00:31.100000,0 days 00:00:42.422000,0 days 00:00:24.037000,0 days 02:33:24.930000,0 days 02:34:07.352000,0 days 02:34:31.389000,233.0,254.0,282.0,303.0,False,SOFT,15.0,True,2023,1
0 days 02:36:09.225000,GAS,10,0 days 00:01:37.845000,56.0,4.0,,,0 days 00:00:31.196000,0 days 00:00:42.539000,0 days 00:00:24.110000,0 days 02:35:02.585000,0 days 02:35:45.124000,0 days 02:36:09.234000,234.0,255.0,282.0,305.0,False,SOFT,16.0,True,2023,1
0 days 02:37:47.372000,GAS,10,0 days 00:01:38.147000,57.0,4.0,,,0 days 00:00:31.260000,0 days 00:00:42.631000,0 days 00:00:24.256000,0 days 02:36:40.494000,0 days 02:37:23.125000,0 days 02:37:47.381000,235.0,254.0,286.0,306.0,False,SOFT,17.0,True,2023,1
0 days 01:04:17.946000,PER,11,0 days 00:01:41.063000,1.0,1.0,,,,0 days 00:00:43.216000,0 days 00:00:24.069000,,0 days 01:03:53.963000,0 days 01:04:18.056000,230.0,237.0,280.0,252.0,False,SOFT,4.0,False,2023,1
0 days 01:05:56.808000,PER,11,0 days 00:01:38.862000,2.0,1.0,,,0 days 00:00:31.532000,0 days 00:00:43.116000,0 days 00:00:24.214000,0 days 01:04:49.503000,0 days 01:05:32.619000,0 days 01:05:56.833000,228.0,238.0,281.0,283.0,True,SOFT,5.0,False,2023,1
0 days 01:07:35.638000,PER,11,0 days 00:01:38.830000,3.0,1.0,,,0 days 00:00:31.397000,0 days 00:00:43.146000,0 days 00:00:24.287000,0 days 01:06:28.230000,0 days 01:07:11.376000,0 days 01:07:35.663000,231.0,240.0,280.0,293.0,True,SOFT,6.0,False,2023,1
0 days 01:09:14.396000,PER,11,0 days 00:01:38.758000,4.0,1.0,,,0 days 00:00:31.404000,0 days 00:00:43.108000,0 days 00:00:24.246000,0 days 01:08:07.067000,0 days 01:08:50.175000,0 days 01:09:14.421000,231.0,243.0,281.0,297.0,True,SOFT,7.0,False,2023,1
0 days 01:10:52.800000,PER,11,0 days 00:01:38.404000,5.0,1.0,,,0 days 00:00:31.231000,0 days 00:00:42.944000,0 days 00:00:24.229000,0 days 01:09:45.652000,0 days 01:10:28.596000,0 days 01:10:52.825000,232.0,250.0,286.0,299.0,True,SOFT,8.0,False,2023,1
0 days 01:12:31.518000,PER,11,0 days 00:01:38.718000,6.0,1.0,,,0 days 00:00:31.276000,0 days 00:00:43.043000,0 days 00:00:24.399000,0 days 01:11:24.101000,0 days 01:12:07.144000,0 days 01:12:31.543000,231.0,246.0,286.0,309.0,False,SOFT,9.0,False,2023,1
0 days 01:14:10.322000,PER,11,0 days 00:01:38.804000,7.0,1.0,,,0 days 00:00:31.214000,0 days 00:00:43.174000,0 days 00:00:24.416000,0 days 01:13:02.757000,0 days 01:13:45.931000,0 days 01:14:10.347000,230.0,237.0,282.0,298.0,False,SOFT,10.0,False,2023,1
0 days 01:15:49.494000,PER,11,0 days 00:01:39.172000,8.0,1.0,,,0 days 00:00:31.580000,0 days 00:00:43.193000,0 days 00:00:24.399000,0 days 01:14:41.927000,0 days 01:15:25.120000,0 days 01:15:49.519000,230.0,243.0,281.0,296.0,False,SOFT,11.0,False,2023,1
0 days 01:17:28.408000,PER,11,0 days 00:01:38.914000,9.0,1.0,,,0 days 00:00:31.464000,0 days 00:00:43.077000,0 days 00:00:24.373000,0 days 01:16:20.983000,0 days 01:17:04.060000,0 days 01:17:28.433000,231.0,246.0,281.0,294.0,False,SOFT,12.0,False,2023,1
0 days 01:19:07.493000,PER,11,0 days 00:01:39.085000,10.0,1.0,,,0 days 00:00:31.434000,0 days 00:00:43.270000,0 days 00:00:24.381000,0 days 01:17:59.867000,0 days 01:18:43.137000,0 days 01:19:07.518000,232.0,242.0,280.0,297.0,False,SOFT,13.0,False,2023,1
0 days 01:20:46.742000,PER,11,0 days 00:01:39.249000,11.0,1.0,,,0 days 00:00:31.632000,0 days 00:00:43.188000,0 days 00:00:24.429000,0 days 01:19:39.150000,0 days 01:20:22.338000,0 days 01:20:46.767000,232.0,248.0,280.0,297.0,False,SOFT,14.0,False,2023,1
0 days 01:22:25.939000,PER,11,0 days 00:01:39.197000,12.0,1.0,,,0 days 00:00:31.527000,0 days 00:00:43.252000,0 days 00:00:24.418000,0 days 01:21:18.294000,0 days 01:22:01.546000,0 days 01:22:25.964000,232.0,253.0,280.0,297.0,False,SOFT,15.0,False,2023,1
0 days 01:24:05.275000,PER,11,0 days 00:01:39.336000,13.0,1.0,,,0 days 00:00:31.570000,0 days 00:00:43.298000,0 days 00:00:24.468000,0 days 01:22:57.534000,0 days 01:23:40.832000,0 days 01:24:05.300000,232.0,248.0,279.0,297.0,False,SOFT,16.0,False,2023,1
0 days 01:25:44.014000,PER,11,0 days 00:01:38.739000,14.0,1.0,,,0 days 00:00:31.411000,0 days 00:00:42.993000,0 days 00:00:24.335000,0 days 01:24:36.711000,0 days 01:25:19.704000,0 days 01:25:44.039000,232.0,245.0,279.0,297.0,False,SOFT,17.0,False,2023,1
0 days 01:27:22.622000,PER,11,0 days 00:01:38.608000,15.0,1.0,,,0 days 00:00:31.441000,0 days 00:00:42.890000,0 days 00:00:24.277000,0 days 01:26:15.480000,0 days 01:26:58.370000,0 days 01:27:22.647000,233.0,250.0,278.0,297.0,False,SOFT,18.0,False,2023,1
0 days 01:29:01.392000,PER,11,0 days 00:01:38.770000,16.0,1.0,,,0 days 00:00:31.469000,0 days 00:00:43.019000,0 days 00:00:24.282000,0 days 01:27:54.116000,0 days 01:28:37.135000,0 days 01:29:01.417000,232.0,251.0,279.0,296.0,False,SOFT,19.0,False,2023,1
0 days 01:30:42.752000,PER,11,0 days 00:01:41.360000,17.0,1.0,,0 days 01:30:41.043000,0 days 00:00:31.516000,0 days 00:00:43.018000,0 days 00:00:26.826000,0 days 01:29:32.933000,0 days 01:30:15.951000,0 days 01:30:42.777000,232.0,253.0,,295.0,False,SOFT,20.0,False,2023,1
0 days 01:32:41.549000,PER,11,0 days 00:01:58.797000,18.0,2.0,0 days 01:31:05.324000,,0 days 00:00:51.905000,0 days 00:00:42.936000,0 days 00:00:23.956000,0 days 01:31:34.682000,0 days 01:32:17.618000,0 days 01:32:41.574000,232.0,241.0,280.0,218.0,False,SOFT,3.0,False,2023,1
0 days 01:34:19.208000,PER,11,0 days 00:01:37.659000,19.0,2.0,,,0 days 00:00:31.164000,0 days 00:00:42.653000,0 days 00:00:23.842000,0 days 01:33:12.738000,0 days 01:33:55.391000,0 days 01:34:19.233000,232.0,236.0,280.0,291.0,True,SOFT,4.0,False,2023,1
0 days 01:35:56.656000,PER,11,0 days 00:01:37.448000,20.0,2.0,,,0 days 00:00:30.978000,0 days 00:00:42.696000,0 days 00:00:23.774000,0 days 01:34:50.211000,0 days 01:35:32.907000,0 days 01:35:56.681000,232.0,237.0,281.0,292.0,True,SOFT,5.0,False,2023,1
0 days 01:37:33.896000,PER,11,0 days 00:01:37.240000,21.0,2.0,,,0 days 00:00:30.982000,0 days 00:00:42.507000,0 days 00:00:23.751000,0 days 01:36:27.663000,0 days 01:37:10.170000,0 days 01:37:33.921000,233.0,242.0,282.0,293.0,True,SOFT,6.0,False,2023,1
0 days 01:39:11.065000,PER,11,0 days 00:01:37.169000,22.0,2.0,,,0 days 00:00:30.956000,0 days 00:00:42.354000,0 days 00:00:23.859000,0 days 01:38:04.877000,0 days 01:38:47.231000,0 days 01:39:11.090000,234.0,241.0,281.0,298.0,True,SOFT,7.0,False,2023,1
0 days 01:40:48.369000,PER,11,0 days 00:01:37.304000,23.0,2.0,,,0 days 00:00:31.057000,0 days 00:00:42.415000,0 days 00:00:23.832000,0 days 01:39:42.147000,0 days 01:40:24.562000,0 days 01:40:48.394000,235.0,243.0,282.0,295.0,False,SOFT,8.0,False,2023,1
0 days 01:42:25.721000,PER,11,0 days 00:01:37.352000,24.0,2.0,,,0 days 00:00:31.142000,0 days 00:00:42.243000,0 days 00:00:23.967000,0 days 01:41:19.536000,0 days 01:42:01.779000,0 days 01:42:25.746000,233.0,258.0,288.0,294.0,False,SOFT,9.0,False,2023,1
0 days 01:44:04.139000,PER,11,0 days 00:01:38.418000,25.0,2.0,,,0 days 00:00:31.176000,0 days 00:00:42.937000,0 days 00:00:24.305000,0 days 01:42:56.922000,0 days 01:43:39.859000,0 days 01:44:04.164000,234.0,245.0,288.0,325.0,False,SOFT,10.0,False,2023,1
0 days 01:45:41.593000,PER,11,0 days 00:01:37.454000,26.0,2.0,,,0 days 00:00:30.903000,0 days 00:00:42.667000,0 days 00:00:23.884000,0 days 01:44:35.067000,0 days 01:45:17.734000,0 days 01:45:41.618000,233.0,243.0,280.0,330.0,False,SOFT,11.0,False,2023,1
0 days 01:47:18.980000,PER,11,0 days 00:01:37.387000,27.0,2.0,,,0 days 00:00:30.970000,0 days 00:00:42.639000,0 days 00:00:23.778000,0 days 01:46:12.588000,0 days 01:46:55.227000,0 days 01:47:19.005000,234.0,244.0,280.0,296.0,False,SOFT,12.0,False,2023,1
0 days 01:48:56.191000,PER,11,0 days 00:01:37.211000,28.0,2.0,,,0 days 00:00:31.052000,0 days 00:00:42.274000,0 days 00:00:23.885000,0 days 01:47:50.057000,0 days 01:48:32.331000,0 days 01:48:56.216000,235.0,245.0,282.0,294.0,False,SOFT,13.0,False,2023,1
0 days 01:50:33.924000,PER,11,0 days 00:01:37.733000,29.0,2.0,,,0 days 00:00:31.166000,0 days 00:00:42.675000,0 days 00:00:23.892000,0 days 01:49:27.382000,0 days 01:50:10.057000,0 days 01:50:33.949000,234.0,244.0,282.0,295.0,False,SOFT,14.0,False,2023,1
0 days 01:52:11.324000,PER,11,0 days 00:01:37.400000,30.0,2.0,,,0 days 00:00:31.031000,0 days 00:00:42.483000,0 days 00:00:23.886000,0 days 01:51:04.980000,0 days 01:51:47.463000,0 days 01:52:11.349000,234.0,243.0,282.0,298.0,False,SOFT,15.0,False,2023,1
0 days 01:53:49.243000,PER,11,0 days 00:01:37.919000,31.0,2.0,,,0 days 00:00:31.246000,0 days 00:00:42.722000,0 days 00:00:23.951000,0 days 01:52:42.595000,0 days 01:53:25.317000,0 days 01:53:49.268000,234.0,245.0,281.0,301.0,False,SOFT,16.0,False,2023,1
0 days 01:55:26.965000,PER,11,0 days 00:01:37.722000,32.0,2.0,,,0 days 00:00:31.106000,0 days 00:00:42.637000,0 days 00:00:23.979000,0 days 01:54:20.374000,0 days 01:55:03.011000,0 days 01:55:26.990000,234.0,250.0,281.0,295.0,False,SOFT,17.0,False,2023,1
0 days 01:57:04.834000,PER,11,0 days 00:01:37.869000,33.0,2.0,,,0 days 00:00:31.229000,0 days 00:00:42.546000,0 days 00:00:24.094000,0 days 01:55:58.219000,0 days 01:56:40.765000,0 days 01:57:04.859000,233.0,250.0,281.0,302.0,False,SOFT,18.0,False,2023,1
0 days 01:58:45.520000,PER,11,0 days 00:01:40.686000,34.0,2.0,,0 days 01:58:43.794000,0 days 00:00:31.289000,0 days 00:00:42.624000,0 days 00:00:26.773000,0 days 01:57:36.148000,0 days 01:58:18.772000,0 days 01:58:45.545000,233.0,243.0,,298.0,False,SOFT,19.0,False,2023,1
0 days 02:00:44.305000,PER,11,0 days 00:01:58.785000,35.0,3.0,0 days 01:59:08.856000,,0 days 00:00:52.704000,0 days 00:00:42.423000,0 days 00:00:23.658000,0 days 01:59:38.249000,0 days 02:00:20.672000,0 days 02:00:44.330000,234.0,250.0,281.0,218.0,False,HARD,1.0,True,2023,1
0 days 02:02:21.125000,PER,11,0 days 00:01:36.820000,36.0,3.0,,,0 days 00:00:30.908000,0 days 00:00:42.254000,0 days 00:00:23.658000,0 days 02:01:15.238000,0 days 02:01:57.492000,0 days 02:02:21.150000,236.0,243.0,281.0,291.0,True,HARD,2.0,True,2023,1
0 days 02:03:57.469000,PER,11,0 days 00:01:36.344000,37.0,3.0,,,0 days 00:00:30.919000,0 days 00:00:41.914000,0 days 00:00:23.511000,0 days 02:02:52.069000,0 days 02:03:33.983000,0 days 02:03:57.494000,236.0,239.0,281.0,293.0,True,HARD,3.0,True,2023,1
0 days 02:05:33.900000,PER,11,0 days 00:01:36.431000,38.0,3.0,,,0 days 00:00:30.847000,0 days 00:00:42.011000,0 days 00:00:23.573000,0 days 02:04:28.341000,0 days 02:05:10.352000,0 days 02:05:33.925000,236.0,238.0,282.0,294.0,False,HARD,4.0,True,2023,1
0 days 02:07:10.329000,PER,11,0 days 00:01:36.429000,39.0,3.0,,,0 days 00:00:30.833000,0 days 00:00:42.027000,0 days 00:00:23.569000,0 days 02:06:04.758000,0 days 02:06:46.785000,0 days 02:07:10.354000,237.0,239.0,282.0,297.0,False,HARD,5.0,True,2023,1
0 days 02:08:47.443000,PER,11,0 days 00:01:37.114000,40.0,3.0,,,0 days 00:00:30.926000,0 days 00:00:42.564000,0 days 00:00:23.624000,0 days 02:07:41.280000,0 days 02:08:23.844000,0 days 02:08:47.468000,236.0,236.0,281.0,294.0,False,HARD,6.0,True,2023,1
0 days 02:10:50.965000,PER,11,0 days 00:02:03.522000,41.0,3.0,,,0 days 00:00:30.922000,0 days 00:00:59.493000,0 days 00:00:33.107000,0 days 02:09:18.390000,0 days 02:10:17.883000,0 days 02:10:50.990000,234.0,203.0,188.0,295.0,False,HARD,7.0,True,2023,1
0 days 02:12:30.622000,PER,11,0 days 00:01:39.657000,42.0,3.0,,,0 days 00:00:34.119000,0 days 00:00:42.002000,0 days 00:00:23.536000,0 days 02:11:25.109000,0 days 02:12:07.111000,0 days 02:12:30.647000,237.0,247.0,282.0,265.0,False,HARD,8.0,True,2023,1
0 days 02:14:07.176000,PER,11,0 days 00:01:36.554000,43.0,3.0,,,0 days 00:00:30.774000,0 days 00:00:42.092000,0 days 00:00:23.688000,0 days 02:13:01.421000,0 days 02:13:43.513000,0 days 02:14:07.201000,235.0,238.0,281.0,302.0,False,HARD,9.0,True,2023,1
0 days 02:15:44.154000,PER,11,0 days 00:01:36.978000,44.0,3.0,,,0 days 00:00:31.055000,0 days 00:00:42.360000,0 days 00:00:23.563000,0 days 02:14:38.256000,0 days 02:15:20.616000,0 days 02:15:44.179000,237.0,243.0,282.0,297.0,False,HARD,10.0,True,2023,1
0 days 02:17:21.082000,PER,11,0 days 00:01:36.928000,45.0,3.0,,,0 days 00:00:30.944000,0 days 00:00:42.434000,0 days 00:00:23.550000,0 days 02:16:15.123000,0 days 02:16:57.557000,0 days 02:17:21.107000,237.0,246.0,282.0,293.0,False,HARD,11.0,True,2023,1
0 days 02:18:58.339000,PER,11,0 days 00:01:37.257000,46.0,3.0,,,0 days 00:00:30.914000,0 days 00:00:42.496000,0 days 00:00:23.847000,0 days 02:17:52.021000,0 days 02:18:34.517000,0 days 02:18:58.364000,237.0,231.0,282.0,291.0,False,HARD,12.0,True,2023,1
0 days 02:20:35,PER,11,0 days 00:01:36.661000,47.0,3.0,,,0 days 00:00:30.929000,0 days 00:00:42.049000,0 days 00:00:23.683000,0 days 02:19:29.293000,0 days 02:20:11.342000,0 days 02:20:35.025000,238.0,241.0,282.0,294.0,False,HARD,13.0,True,2023,1
0 days 02:22:11.859000,PER,11,0 days 00:01:36.859000,48.0,3.0,,,0 days 00:00:31.010000,0 days 00:00:42.316000,0 days 00:00:23.533000,0 days 02:21:06.035000,0 days 02:21:48.351000,0 days 02:22:11.884000,237.0,246.0,283.0,293.0,False,HARD,14.0,True,2023,1
0 days 02:23:48.908000,PER,11,0 days 00:01:37.049000,49.0,3.0,,,0 days 00:00:30.944000,0 days 00:00:42.495000,0 days 00:00:23.610000,0 days 02:22:42.828000,0 days 02:23:25.323000,0 days 02:23:48.933000,237.0,240.0,279.0,294.0,False,HARD,15.0,True,2023,1
0 days 02:25:26.639000,PER,11,0 days 00:01:37.731000,50.0,3.0,,,0 days 00:00:31.251000,0 days 00:00:42.646000,0 days 00:00:23.834000,0 days 02:24:20.184000,0 days 02:25:02.830000,0 days 02:25:26.664000,235.0,243.0,279.0,294.0,False,HARD,16.0,True,2023,1
0 days 02:27:03.688000,PER,11,0 days 00:01:37.049000,51.0,3.0,,,0 days 00:00:31.153000,0 days 00:00:42.153000,0 days 00:00:23.743000,0 days 02:25:57.817000,0 days 02:26:39.970000,0 days 02:27:03.713000,235.0,258.0,281.0,292.0,False,HARD,17.0,True,2023,1
0 days 02:28:40.750000,PER,11,0 days 00:01:37.062000,52.0,3.0,,,0 days 00:00:31.147000,0 days 00:00:42.086000,0 days 00:00:23.829000,0 days 02:27:34.860000,0 days 02:28:16.946000,0 days 02:28:40.775000,236.0,251.0,282.0,293.0,False,HARD,18.0,True,2023,1
0 days 02:30:18.095000,PER,11,0 days 00:01:37.345000,53.0,3.0,,,0 days 00:00:31.094000,0 days 00:00:42.383000,0 days 00:00:23.868000,0 days 02:29:11.869000,0 days 02:29:54.252000,0 days 02:30:18.120000,236.0,254.0,282.0,300.0,False,HARD,19.0,True,2023,1
0 days 02:31:55.391000,PER,11,0 days 00:01:37.296000,54.0,3.0,,,0 days 00:00:31.250000,0 days 00:00:42.257000,0 days 00:00:23.789000,0 days 02:30:49.370000,0 days 02:31:31.627000,0 days 02:31:55.416000,235.0,262.0,282.0,292.0,False,HARD,20.0,True,2023,1
0 days 02:33:32.483000,PER,11,0 days 00:01:37.092000,55.0,3.0,,,0 days 00:00:31.084000,0 days 00:00:42.076000,0 days 00:00:23.932000,0 days 02:32:26.500000,0 days 02:33:08.576000,0 days 02:33:32.508000,234.0,261.0,279.0,301.0,False,HARD,21.0,True,2023,1
0 days 02:35:09.048000,PER,11,0 days 00:01:36.565000,56.0,3.0,,,0 days 00:00:31.165000,0 days 00:00:41.786000,0 days 00:00:23.614000,0 days 02:34:03.673000,0 days 02:34:45.459000,0 days 02:35:09.073000,236.0,255.0,281.0,293.0,False,HARD,22.0,True,2023,1
0 days 02:36:45.606000,PER,11,0 days 00:01:36.558000,57.0,3.0,,,0 days 00:00:30.969000,0 days 00:00:41.799000,0 days 00:00:23.790000,0 days 02:35:40.042000,0 days 02:36:21.841000,0 days 02:36:45.631000,237.0,263.0,256.0,300.0,False,HARD,23.0,True,2023,1
0 days 01:04:20.491000,ALO,14,0 days 00:01:43.608000,1.0,1.0,,,,0 days 00:00:43.884000,0 days 00:00:24.561000,,0 days 01:03:56.041000,0 days 01:04:20.619000,222.0,247.0,277.0,255.0,False,SOFT,4.0,False,2023,1
0 days 01:06:00.283000,ALO,14,0 days 00:01:39.792000,2.0,1.0,,,0 days 00:00:31.743000,0 days 00:00:43.626000,0 days 00:00:24.423000,0 days 01:04:52.295000,0 days 01:05:35.921000,0 days 01:06:00.344000,231.0,228.0,279.0,300.0,True,SOFT,5.0,False,2023,1
0 days 01:07:39.383000,ALO,14,0 days 00:01:39.100000,3.0,1.0,,,0 days 00:00:31.541000,0 days 00:00:43.276000,0 days 00:00:24.283000,0 days 01:06:31.885000,0 days 01:07:15.161000,0 days 01:07:39.444000,231.0,247.0,279.0,293.0,True,SOFT,6.0,False,2023,1
0 days 01:09:18.931000,ALO,14,0 days 00:01:39.548000,4.0,1.0,,,0 days 00:00:31.723000,0 days 00:00:43.457000,0 days 00:00:24.368000,0 days 01:08:11.167000,0 days 01:08:54.624000,0 days 01:09:18.992000,223.0,242.0,279.0,300.0,False,SOFT,7.0,False,2023,1
0 days 01:10:58.593000,ALO,14,0 days 00:01:39.662000,5.0,1.0,,,0 days 00:00:31.705000,0 days 00:00:43.553000,0 days 00:00:24.404000,0 days 01:09:50.697000,0 days 01:10:34.250000,0 days 01:10:58.654000,225.0,235.0,279.0,301.0,False,SOFT,8.0,False,2023,1
0 days 01:12:38.267000,ALO,14,0 days 00:01:39.674000,6.0,1.0,,,0 days 00:00:31.695000,0 days 00:00:43.482000,0 days 00:00:24.497000,0 days 01:11:30.349000,0 days 01:12:13.831000,0 days 01:12:38.328000,224.0,240.0,280.0,306.0,False,SOFT,9.0,False,2023,1
