Timestamp,Category,Flag,Scope,Sector,DriverNumber,LapNumber,Message,Status
2020-11-15 11:39:13,Flag,YELLOW,Sector,19.0,,49,YELLOW IN TRACK SECTOR 19,
2020-11-15 11:39:14,Flag,CLEAR,Sector,20.0,,49,CLEAR IN TRACK SECTOR 20,
2020-11-15 11:39:14,Other,,,,,49,DRS ENABLED IN ZONE 2,
2020-11-15 11:39:17,Flag,CLEAR,Sector,19.0,,49,CLEAR IN TRACK SECTOR 19,
2020-11-15 11:39:25,Flag,BLUE,Driver,,7,49,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 14:39:24,
2020-11-15 11:39:29,Other,,,,,49,CAR 8 (GRO) TIME 1:57.719 DELETED - TRACK LIMITS AT TURN 1,
2020-11-15 11:40:05,Flag,YELLOW,Sector,18.0,,49,YELLOW IN TRACK SECTOR 18,
2020-11-15 11:40:06,Other,,,,,49,DRS DISABLED IN ZONE 1,
2020-11-15 11:40:10,Flag,CLEAR,Sector,18.0,,49,CLEAR IN TRACK SECTOR 18,
2020-11-15 11:40:10,Other,,,,,49,DRS ENABLED IN ZONE 1,
2020-11-15 11:40:36,Flag,BLUE,Driver,,8,49,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:40:35,
2020-11-15 11:41:19,Other,,,,,50,CAR 8 (GRO) TIME 1:48.751 DELETED - TRACK LIMITS AT TURN 14,
2020-11-15 11:41:54,Flag,BLUE,Driver,,8,50,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:41:53,
2020-11-15 11:42:12,Flag,BLUE,Driver,,7,50,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 14:42:12,
2020-11-15 11:42:29,Other,,,,,51,BLACK AND WHITE FLAG FOR CAR 8 (GRO) - TRACK LIMITS,
2020-11-15 11:42:30,Flag,BLUE,Driver,,77,51,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 14:42:30,
