Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Deleted,DeletedReason,IsAccurate,Year,RoundNumber
3026.808,NOR,4,118.47,9.0,1.0,,3025.602,40.847,46.261,31.362,179.0,200.0,,310.0,False,SOFT,14.0,False,McLaren,2908.338,1,8.0,,,False,2019,4
3152.568,NOR,4,125.76,10.0,2.0,3045.415,,55.495,44.773,25.492,186.0,203.0,331.0,316.0,False,MEDIUM,1.0,True,McLaren,3026.808,1,14.0,,,False,2019,4
6303.96,NOR,4,133.917,39.0,2.0,,6302.784,38.336,53.739,41.842,165.0,195.0,,158.0,False,MEDIUM,30.0,True,McLaren,6170.043,126,8.0,,,False,2019,4
6454.969,NOR,4,,40.0,3.0,6324.844,,65.428,59.054,26.527,143.0,135.0,311.0,306.0,False,SOFT,4.0,False,McLaren,6303.96,671,8.0,,,False,2019,4
3439.319,HAM,44,114.551,13.0,1.0,,3438.117,39.313,44.593,30.645,195.0,222.0,,306.0,False,SOFT,17.0,False,Mercedes,3324.768,1,2.0,,,False,2019,4
3563.602,HAM,44,124.283,14.0,2.0,3458.732,,54.684,43.641,25.958,197.0,225.0,296.0,309.0,False,MEDIUM,1.0,True,Mercedes,3439.319,1,4.0,,,False,2019,4
3227.13,VET,5,114.804,11.0,1.0,,3225.945,39.118,44.826,30.86,187.0,219.0,,307.0,False,SOFT,16.0,False,Ferrari,3112.326,1,5.0,,,False,2019,4
3350.854,VET,5,123.724,12.0,2.0,3245.871,,54.17,43.45,26.104,202.0,215.0,310.0,306.0,False,MEDIUM,1.0,True,Ferrari,3227.13,1,5.0,,,False,2019,4
3359.69,SAI,55,117.158,12.0,1.0,,3358.519,40.415,46.262,30.481,180.0,198.0,,307.0,False,SOFT,12.0,True,McLaren,3242.532,1,7.0,,,False,2019,4
3483.523,SAI,55,123.833,13.0,2.0,3378.255,,54.12,43.996,25.717,194.0,211.0,307.0,312.0,False,MEDIUM,1.0,True,McLaren,3359.69,1,10.0,,,False,2019,4
4831.566,RUS,63,115.683,25.0,1.0,,4830.425,39.227,45.162,31.294,206.0,201.0,,308.0,False,MEDIUM,25.0,True,Williams,4715.883,1,19.0,,,False,2019,4
4959.407,RUS,63,127.841,26.0,2.0,4850.805,,56.128,45.336,26.377,191.0,204.0,299.0,307.0,False,MEDIUM,1.0,True,Williams,4831.566,1,19.0,,,False,2019,4
6286.702,RUS,63,132.352,38.0,2.0,,6285.544,38.429,50.907,43.016,191.0,127.0,,209.0,False,MEDIUM,13.0,True,Williams,6154.35,126,17.0,,,False,2019,4
6442.099,RUS,63,,39.0,3.0,6306.246,,65.006,56.895,33.481,126.0,193.0,304.0,235.0,False,SOFT,1.0,True,Williams,6286.702,671,15.0,,,False,2019,4
2142.799,RAI,7,125.201,1.0,1.0,2032.591,,,47.435,25.942,180.0,214.0,319.0,317.0,False,SOFT,4.0,False,Alfa Romeo Racing,2017.411,1,17.0,,,False,2019,4
2709.898,RAI,7,121.67,6.0,1.0,,2708.693,42.308,48.201,31.161,164.0,201.0,,318.0,False,SOFT,9.0,False,Alfa Romeo Racing,2588.228,1,19.0,,,False,2019,4
2836.423,RAI,7,126.525,7.0,2.0,2730.06,,56.182,44.338,26.005,199.0,211.0,312.0,311.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,2709.898,1,20.0,,,False,2019,4
3326.068,BOT,77,114.857,12.0,1.0,,3325.07,39.241,45.024,30.592,199.0,216.0,,306.0,False,SOFT,15.0,False,Mercedes,3211.211,1,2.0,,,False,2019,4
3450.686,BOT,77,124.618,13.0,2.0,3345.213,,54.57,44.088,25.96,196.0,213.0,298.0,309.0,False,MEDIUM,1.0,True,Mercedes,3326.068,1,4.0,,,False,2019,4
5794.748,GRO,8,113.601,34.0,1.0,,5793.915,38.844,43.992,30.765,198.0,212.0,,316.0,False,MEDIUM,34.0,True,Haas F1 Team,5681.147,1,16.0,,,False,2019,4
5921.839,GRO,8,127.091,35.0,2.0,5814.454,,56.075,45.004,26.012,193.0,209.0,312.0,310.0,False,SOFT,6.0,False,Haas F1 Team,5794.748,1,16.0,,,False,2019,4
6286.149,GRO,8,142.127,38.0,2.0,,6285.124,44.095,54.866,43.166,126.0,128.0,,203.0,False,SOFT,9.0,False,Haas F1 Team,6144.022,126,16.0,,,False,2019,4
2145.075,KUB,88,127.477,1.0,1.0,2031.67,,,47.301,26.642,170.0,196.0,313.0,312.0,False,MEDIUM,1.0,True,Williams,2017.411,1,20.0,,,False,2019,4
3607.875,KUB,88,116.777,14.0,1.0,,3606.932,39.928,45.488,31.361,186.0,203.0,,310.0,False,MEDIUM,14.0,True,Williams,3491.098,1,18.0,,,False,2019,4
3730.763,KUB,88,122.888,15.0,2.0,3621.734,,50.513,45.808,26.567,190.0,207.0,292.0,306.0,False,MEDIUM,15.0,False,Williams,3607.875,1,20.0,,,False,2019,4
4621.999,KUB,88,114.983,23.0,2.0,,4620.825,39.24,44.711,31.032,196.0,211.0,,306.0,False,MEDIUM,23.0,False,Williams,4507.016,1,20.0,,,False,2019,4
4752.589,KUB,88,130.59,24.0,3.0,4641.855,,57.831,46.011,26.748,178.0,204.0,291.0,304.0,False,MEDIUM,1.0,True,Williams,4621.999,1,20.0,,,False,2019,4
6795.662,KUB,88,115.231,42.0,3.0,,6794.462,39.616,44.546,31.069,196.0,208.0,,307.0,False,MEDIUM,19.0,True,Williams,6680.431,1,16.0,,,False,2019,4
6923.268,KUB,88,127.606,43.0,4.0,6815.176,,56.623,44.677,26.306,192.0,210.0,293.0,306.0,False,SOFT,1.0,True,Williams,6795.662,1,16.0,,,False,2019,4
2823.783,GIO,99,120.316,7.0,1.0,,2822.633,41.435,47.565,31.316,180.0,191.0,,315.0,False,SOFT,10.0,False,Alfa Romeo Racing,2703.467,1,18.0,,,False,2019,4
2950.801,GIO,99,127.018,8.0,2.0,2843.837,,56.2,44.819,25.999,189.0,203.0,312.0,313.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,2823.783,1,20.0,,,False,2019,4
3838.367,GAS,10,87.921,22.0,1.0,,3835.709,23.942,31.534,32.445,264.0,262.0,,297.0,False,SOFT,25.0,False,Red Bull Racing,3750.446,1,4.0,,,False,2019,5
3940.806,GAS,10,102.439,23.0,2.0,3858.436,,42.873,31.39,28.176,273.0,260.0,272.0,251.0,False,MEDIUM,1.0,True,Red Bull Racing,3838.367,1,9.0,,,False,2019,5
5883.214,GAS,10,121.274,46.0,2.0,,5880.529,37.024,43.523,40.727,186.0,193.0,,303.0,False,MEDIUM,24.0,True,Red Bull Racing,5761.94,24,6.0,,,False,2019,5
6019.203,GAS,10,135.989,47.0,3.0,5902.609,,50.898,46.378,38.713,198.0,127.0,240.0,248.0,False,SOFT,4.0,False,Red Bull Racing,5883.214,4,6.0,,,False,2019,5
4034.754,PER,11,89.2,24.0,1.0,,4032.127,23.694,32.185,33.321,269.0,247.0,,306.0,False,SOFT,24.0,True,Racing Point,3945.554,1,12.0,,,False,2019,5
4137.792,PER,11,103.038,25.0,2.0,4054.873,,43.094,31.43,28.514,268.0,252.0,277.0,254.0,False,MEDIUM,1.0,True,Racing Point,4034.754,1,16.0,,,False,2019,5
5829.816,PER,11,103.422,45.0,2.0,,5827.196,23.453,42.451,37.518,269.0,192.0,,306.0,False,MEDIUM,21.0,True,Racing Point,5726.394,124,13.0,,,False,2019,5
5966.642,PER,11,136.826,46.0,3.0,5850.004,,50.84,46.34,39.646,158.0,205.0,128.0,254.0,False,SOFT,4.0,False,Racing Point,5829.816,4,14.0,,,False,2019,5
4076.237,LEC,16,86.802,25.0,1.0,,4073.582,23.573,31.122,32.107,275.0,278.0,,302.0,False,SOFT,28.0,False,Ferrari,3989.435,1,3.0,,,False,2019,5
4179.844,LEC,16,103.607,26.0,2.0,4097.205,,44.331,30.868,28.408,267.0,265.0,284.0,254.0,False,HARD,1.0,True,Ferrari,4076.237,1,4.0,,,False,2019,5
5857.271,LEC,16,112.276,46.0,2.0,,5854.807,23.992,47.995,40.289,266.0,137.0,,303.0,False,HARD,21.0,True,Ferrari,5744.995,24,3.0,,,False,2019,5
5991.91,LEC,16,134.639,47.0,3.0,5876.231,,50.239,45.987,38.413,128.0,198.0,233.0,255.0,False,MEDIUM,1.0,True,Ferrari,5857.271,4,5.0,,,False,2019,5
3869.935,STR,18,87.999,22.0,1.0,,3867.286,23.55,31.623,32.826,272.0,262.0,,308.0,False,MEDIUM,22.0,True,Racing Point,3781.936,1,15.0,,,False,2019,5
3973.182,STR,18,103.247,23.0,2.0,3890.553,,43.387,31.306,28.554,261.0,249.0,276.0,255.0,False,SOFT,1.0,True,Racing Point,3869.935,1,17.0,,,False,2019,5
3937.039,MAG,20,88.009,23.0,1.0,,3934.382,23.843,31.559,32.607,272.0,270.0,,295.0,False,SOFT,26.0,False,Haas F1 Team,3849.03,1,7.0,,,False,2019,5
4038.662,MAG,20,101.623,24.0,2.0,3956.448,,42.343,30.997,28.283,269.0,255.0,272.0,249.0,False,MEDIUM,1.0,True,Haas F1 Team,3937.039,1,14.0,,,False,2019,5
5792.893,MAG,20,91.081,45.0,2.0,,5790.208,23.365,30.655,37.061,276.0,260.0,,294.0,False,MEDIUM,22.0,True,Haas F1 Team,5701.812,124,9.0,,,False,2019,5
5928.386,MAG,20,135.493,46.0,3.0,5813.199,,50.325,46.808,38.36,211.0,169.0,264.0,247.0,False,SOFT,4.0,False,Haas F1 Team,5792.893,4,8.0,,,False,2019,5
4110.012,ALB,23,87.702,25.0,1.0,,4107.347,23.912,31.565,32.225,271.0,269.0,,300.0,False,SOFT,25.0,True,Toro Rosso,4022.31,1,8.0,,,False,2019,5
4213.463,ALB,23,103.451,26.0,2.0,4130.913,,43.83,31.383,28.238,269.0,263.0,275.0,250.0,False,MEDIUM,1.0,True,Toro Rosso,4110.012,1,13.0,,,False,2019,5
5797.444,ALB,23,92.128,45.0,2.0,,5794.775,23.521,30.793,37.814,277.0,273.0,,299.0,False,MEDIUM,20.0,True,Toro Rosso,5705.316,124,10.0,,,False,2019,5
5963.897,ALB,23,,46.0,3.0,5832.165,,65.521,53.71,47.246,226.0,73.0,112.0,249.0,False,MEDIUM,1.0,True,Toro Rosso,5797.444,4,11.0,,,False,2019,5
3771.464,KVY,26,87.854,21.0,1.0,,3768.883,23.685,31.761,32.408,274.0,263.0,,300.0,False,SOFT,24.0,False,Toro Rosso,3683.61,1,10.0,,,False,2019,5
3874.014,KVY,26,102.55,22.0,2.0,3790.861,,42.701,31.45,28.399,270.0,262.0,272.0,249.0,False,MEDIUM,1.0,True,Toro Rosso,3771.464,1,17.0,,,False,2019,5
5788.746,KVY,26,90.505,45.0,2.0,,5786.056,23.298,30.786,36.421,280.0,278.0,,297.0,False,MEDIUM,24.0,True,Toro Rosso,5698.241,124,8.0,,,False,2019,5
5936.167,KVY,26,147.421,46.0,3.0,5819.867,,61.353,48.059,38.009,173.0,161.0,209.0,248.0,False,MEDIUM,1.0,True,Toro Rosso,5788.746,4,9.0,,,False,2019,5
2085.664,HUL,27,98.687,1.0,1.0,1997.148,,,32.918,30.751,253.0,236.0,281.0,245.0,False,MEDIUM,1.0,True,Renault,1986.785,12,18.0,,,False,2019,5
4963.837,HUL,27,87.439,35.0,1.0,,4961.2,23.691,31.507,32.241,269.0,266.0,,298.0,False,MEDIUM,35.0,True,Renault,4876.398,1,11.0,,,False,2019,5
5065.927,HUL,27,102.09,36.0,2.0,4983.562,,42.551,31.38,28.159,267.0,265.0,272.0,252.0,False,SOFT,1.0,True,Renault,4963.837,1,16.0,,,False,2019,5
4030.677,RIC,3,86.875,24.0,1.0,,4027.92,23.836,31.446,31.593,271.0,263.0,,329.0,False,SOFT,27.0,False,Renault,3943.802,1,9.0,,,False,2019,5
4134.204,RIC,3,103.527,25.0,2.0,4050.282,,43.589,31.65,28.288,249.0,258.0,275.0,252.0,False,HARD,1.0,True,Renault,4030.677,1,14.0,,,False,2019,5
5822.16,RIC,3,102.169,45.0,2.0,,5819.348,23.739,39.212,39.218,267.0,132.0,,324.0,False,HARD,21.0,True,Renault,5719.991,124,12.0,,,False,2019,5
5965.62,RIC,3,143.46,46.0,3.0,5841.991,,51.662,47.573,44.225,206.0,151.0,109.0,239.0,False,MEDIUM,1.0,True,Renault,5822.16,4,13.0,,,False,2019,5
3655.38,VER,33,86.931,20.0,1.0,,3652.842,23.536,31.321,32.074,267.0,265.0,,304.0,False,SOFT,23.0,False,Red Bull Racing,3568.449,1,4.0,,,False,2019,5
3756.506,VER,33,101.126,21.0,2.0,3675.132,,42.4,30.796,27.93,268.0,266.0,275.0,251.0,False,SOFT,1.0,True,Red Bull Racing,3655.38,1,5.0,,,False,2019,5
5566.5,VER,33,85.237,43.0,2.0,,5563.823,23.17,30.622,31.445,280.0,265.0,,307.0,False,SOFT,23.0,True,Red Bull Racing,5481.263,1,3.0,,,False,2019,5
5666.163,VER,33,99.663,44.0,3.0,5586.351,,42.205,30.248,27.21,276.0,267.0,276.0,253.0,False,MEDIUM,1.0,True,Red Bull Racing,5566.5,1,4.0,,,False,2019,5
4210.115,NOR,4,88.923,26.0,1.0,,4207.495,24.324,31.683,32.916,264.0,262.0,,304.0,False,SOFT,26.0,True,McLaren,4121.192,1,11.0,,,False,2019,5
4311.704,NOR,4,101.589,27.0,2.0,4229.028,,41.997,31.173,28.419,272.0,263.0,276.0,254.0,False,MEDIUM,1.0,True,McLaren,4210.115,1,17.0,,,False,2019,5
4219.319,HAM,44,86.194,27.0,1.0,,4216.602,23.287,30.999,31.908,275.0,264.0,,304.0,False,SOFT,30.0,False,Mercedes,4133.125,1,1.0,,,False,2019,5
4320.547,HAM,44,101.228,28.0,2.0,4238.887,,42.397,31.018,27.813,271.0,261.0,276.0,252.0,False,MEDIUM,1.0,True,Mercedes,4219.319,1,1.0,,,False,2019,5
