time,lap,compound,stint,s1,s2,s3,ms1,ms2,ms3,life,pos,status,pb,sesT,drv,dNum,pout,pin,s1T,s2T,s3T,vi1,vi2,vfl,vst,fresh,team,lST,lSD,del,delR,ff1G,iacc,wT,wAT,wH,wP,wR,wTT,wWD,wWS
89.465,46,HARD,3,28.396,36.497,24.572,None,None,None,14,1,1,True,6240.405,VER,33,None,None,6179.341,6215.838,6240.41,293.0,269.0,252.0,300.0,True,Red Bull Racing,6150.94,2020-08-09T14:22:30.986000000,False,None,False,True,6210.391,26.6,55.6,1000.7,False,43.9,28,1.4
89.578,47,HARD,3,28.691,36.161,24.726,None,None,None,15,1,1,False,6329.983,VER,33,None,None,6269.101,6305.262,6329.988,284.0,268.0,253.0,297.0,True,Red Bull Racing,6240.405,2020-08-09T14:24:00.451000000,False,None,False,True,6270.377,26.8,54.3,1000.7,False,43.9,357,3.0
89.54,48,HARD,3,28.55,36.256,24.734,None,None,None,16,1,1,False,6419.523,VER,33,None,None,6358.538,6394.794,6419.528,287.0,267.0,254.0,299.0,True,Red Bull Racing,6329.983,2020-08-09T14:25:30.029000000,False,None,False,True,6330.379,26.3,56.0,1000.6,False,43.7,42,3.1
89.523,49,HARD,3,28.516,36.263,24.744,None,None,None,17,1,1,False,6509.046,VER,33,None,None,6448.044,6484.307,6509.051,287.0,267.0,254.0,299.0,True,Red Bull Racing,6419.523,2020-08-09T14:26:59.569000000,False,None,False,True,6451.381,26.2,56.4,1000.8,False,43.8,357,2.5
89.629,50,HARD,3,28.628,36.302,24.699,None,None,None,18,1,1,False,6598.675,VER,33,None,None,6537.679,6573.981,6598.68,290.0,268.0,254.0,299.0,True,Red Bull Racing,6509.046,2020-08-09T14:28:29.092000000,False,None,False,True,6510.37,26.0,56.5,1000.7,False,43.6,349,2.2
90.013,51,HARD,3,28.63,36.508,24.875,None,None,None,19,1,1,False,6688.688,VER,33,None,None,6627.31,6663.818,6688.693,286.0,266.0,253.0,299.0,True,Red Bull Racing,6598.675,2020-08-09T14:29:58.721000000,False,None,False,True,6630.387,25.9,57.4,1000.7,False,43.2,15,1.8
90.545,52,HARD,3,28.769,36.758,25.018,None,None,None,20,1,1,False,6779.233,VER,33,None,None,6717.462,6754.22,6779.238,288.0,268.0,239.0,298.0,True,Red Bull Racing,6688.688,2020-08-09T14:31:28.734000000,False,None,False,True,6690.398,26.0,57.4,1000.8,False,43.3,337,1.5
105.844,1,HARD,1,None,39.016,26.101,None,None,None,2,20,12,False,2103.084,VET,5,None,None,None,2077.097,2103.228,294.0,257.0,245.0,314.0,False,Ferrari,1997.072,2020-08-09T13:13:17.118000000,False,None,False,False,2010.085,24.2,61.2,1001.1,False,42.9,13,3.2
95.237,2,HARD,1,29.738,39.542,25.957,None,None,None,3,19,1,True,2198.321,VET,5,None,None,2132.822,2172.364,2198.321,295.0,257.0,248.0,316.0,False,Ferrari,2103.084,2020-08-09T13:15:03.130000000,False,None,False,True,2130.084,24.5,61.2,1001.1,False,42.6,5,3.7
95.024,3,HARD,1,29.299,39.458,26.267,None,None,None,4,19,1,True,2293.345,VET,5,None,None,2227.62,2267.078,2293.345,320.0,258.0,244.0,348.0,False,Ferrari,2198.321,2020-08-09T13:16:38.367000000,False,None,False,True,2191.19,24.9,59.9,1001.2,False,42.8,19,1.9
95.343,4,HARD,1,29.716,39.46,26.167,None,None,None,5,18,1,False,2388.688,VET,5,None,None,2323.061,2362.521,2388.688,323.0,258.0,245.0,332.0,False,Ferrari,2293.345,2020-08-09T13:18:13.391000000,False,None,False,True,2310.089,24.9,59.4,1001.0,False,43.1,295,2.0
94.811,5,HARD,1,29.571,39.202,26.038,None,None,None,6,18,1,True,2483.499,VET,5,None,None,2418.259,2457.461,2483.499,312.0,257.0,245.0,335.0,False,Ferrari,2388.688,2020-08-09T13:19:48.734000000,False,None,False,True,2370.085,24.9,59.8,1001.0,False,43.0,11,1.9
94.296,6,HARD,1,29.455,38.751,26.09,None,None,None,7,18,1,True,2577.795,VET,5,None,None,2512.954,2551.705,2577.795,316.0,258.0,245.0,339.0,False,Ferrari,2483.499,2020-08-09T13:21:23.545000000,False,None,False,True,2490.11,25.1,58.7,1001.0,False,43.3,18,2.4
94.683,7,HARD,1,29.629,39.06,25.994,None,None,None,8,17,1,False,2672.478,VET,5,None,None,2607.424,2646.484,2672.478,321.0,257.0,246.0,339.0,False,Ferrari,2577.795,2020-08-09T13:22:57.841000000,False,None,False,True,2610.119,25.1,58.3,1001.0,False,43.1,6,3.0
93.913,8,HARD,1,29.455,38.777,25.681,None,None,None,9,15,1,True,2766.391,VET,5,None,None,2701.933,2740.71,2766.391,314.0,260.0,246.0,341.0,False,Ferrari,2672.478,2020-08-09T13:24:32.524000000,False,None,False,True,2670.103,25.1,58.4,1001.0,False,43.1,285,3.0
93.687,9,HARD,1,29.424,38.266,25.997,None,None,None,10,14,1,True,2860.078,VET,5,None,None,2795.815,2834.081,2860.078,296.0,256.0,245.0,318.0,False,Ferrari,2766.391,2020-08-09T13:26:06.437000000,False,None,False,True,2790.154,25.4,57.8,1000.9,False,43.4,3,2.3
93.588,10,HARD,1,29.362,38.37,25.856,None,None,None,11,13,1,True,2953.666,VET,5,None,None,2889.44,2927.81,2953.666,309.0,257.0,242.0,327.0,False,Ferrari,2860.078,2020-08-09T13:27:40.124000000,False,None,False,True,2850.101,25.5,58.3,1001.0,False,43.8,7,2.1
93.524,11,HARD,1,29.413,38.194,25.917,None,None,None,12,13,1,True,3047.19,VET,5,None,None,2983.079,3021.273,3047.19,307.0,261.0,245.0,333.0,False,Ferrari,2953.666,2020-08-09T13:29:13.712000000,False,None,False,True,2970.13,25.5,58.5,1000.9,False,44.0,22,2.1
93.034,12,HARD,1,29.191,38.258,25.585,None,None,None,13,13,1,True,3140.224,VET,5,None,None,3076.381,3114.639,3140.224,310.0,257.0,245.0,321.0,False,Ferrari,3047.19,2020-08-09T13:30:47.236000000,False,None,False,True,3030.127,25.7,57.3,1000.9,False,44.0,10,3.0
93.15,13,HARD,1,28.897,38.672,25.581,None,None,None,14,12,1,False,3233.374,VET,5,None,None,3169.121,3207.793,3233.374,319.0,261.0,248.0,334.0,False,Ferrari,3140.224,2020-08-09T13:32:20.270000000,False,None,False,True,3150.113,25.7,56.8,1000.9,False,43.5,330,1.3
93.103,14,HARD,1,29.282,38.168,25.653,None,None,None,15,12,1,False,3326.477,VET,5,None,None,3262.656,3300.824,3326.477,312.0,260.0,248.0,325.0,False,Ferrari,3233.374,2020-08-09T13:33:53.420000000,False,None,False,True,3210.123,25.5,57.4,1000.9,False,42.9,343,1.8
93.538,15,HARD,1,29.126,38.666,25.746,None,None,None,16,12,1,False,3420.015,VET,5,None,None,3355.603,3394.269,3420.015,323.0,260.0,246.0,330.0,False,Ferrari,3326.477,2020-08-09T13:35:26.523000000,False,None,False,True,3330.18,25.5,58.3,1000.7,False,43.3,28,2.2
93.321,16,HARD,1,29.093,38.659,25.569,None,None,None,17,12,1,False,3513.336,VET,5,None,None,3449.108,3487.767,3513.336,316.0,258.0,247.0,328.0,False,Ferrari,3420.015,2020-08-09T13:37:00.061000000,False,None,False,True,3390.154,25.4,58.4,1000.9,False,43.5,61,2.3
92.591,17,HARD,1,29.044,38.047,25.5,None,None,None,18,11,1,True,3605.927,VET,5,None,None,3542.38,3580.427,3605.927,320.0,257.0,248.0,311.0,False,Ferrari,3513.336,2020-08-09T13:38:33.382000000,False,None,False,True,3510.14,25.4,58.5,1000.8,False,43.6,29,2.1
92.595,18,HARD,1,29.197,37.836,25.562,None,None,None,19,11,1,False,3698.522,VET,5,None,None,3635.124,3672.96,3698.522,290.0,258.0,247.0,307.0,False,Ferrari,3605.927,2020-08-09T13:40:05.973000000,False,None,False,True,3570.133,25.2,59.1,1001.0,False,43.6,1,2.4
92.565,19,HARD,1,29.07,37.871,25.624,None,None,None,20,10,1,True,3791.087,VET,5,None,None,3727.592,3765.463,3791.087,296.0,256.0,246.0,310.0,False,Ferrari,3698.522,2020-08-09T13:41:38.568000000,False,None,False,True,3690.124,25.5,58.4,1000.9,False,43.9,6,1.8
92.195,20,HARD,1,29.127,37.561,25.507,None,None,None,21,9,1,True,3883.282,VET,5,None,None,3820.214,3857.775,3883.282,298.0,257.0,247.0,313.0,False,Ferrari,3791.087,2020-08-09T13:43:11.133000000,False,None,False,True,3810.162,25.5,57.8,1000.9,False,43.6,14,2.5
92.312,21,HARD,1,29.105,37.648,25.559,None,None,None,22,9,1,False,3975.594,VET,5,None,None,3912.387,3950.035,3975.594,296.0,256.0,248.0,311.0,False,Ferrari,3883.282,2020-08-09T13:44:43.328000000,False,None,False,True,3870.143,25.6,57.9,1000.8,False,44.0,22,2.3
91.51,22,HARD,1,28.925,37.633,24.952,None,None,None,23,9,1,False,4067.104,VET,5,None,4061.269,4004.519,4042.152,4067.104,298.0,256.0,None,312.0,False,Ferrari,3975.594,2020-08-09T13:46:15.640000000,False,None,False,False,3990.133,25.8,56.8,1001.0,False,43.8,13,2.1
112.078,23,HARD,2,48.768,37.768,25.542,None,None,None,1,15,1,False,4179.182,VET,5,4089.409,None,4115.872,4153.64,4179.182,301.0,258.0,247.0,310.0,True,Ferrari,4067.104,2020-08-09T13:47:47.150000000,False,None,False,False,4050.112,25.9,56.5,1000.9,False,43.8,4,1.0
92.197,24,HARD,2,28.86,38.197,25.14,None,None,None,2,13,1,False,4271.379,VET,5,None,None,4208.042,4246.239,4271.379,300.0,262.0,248.0,330.0,True,Ferrari,4179.182,2020-08-09T13:49:39.228000000,False,None,False,True,4170.17,26.4,54.7,1000.9,False,44.6,287,1.0
91.817,25,HARD,2,28.933,37.605,25.279,None,None,None,3,13,1,True,4363.196,VET,5,None,None,4300.312,4337.917,4363.196,294.0,258.0,249.0,308.0,True,Ferrari,4271.379,2020-08-09T13:51:11.425000000,False,None,False,True,4230.187,26.5,54.6,1000.9,False,44.6,33,1.8
91.77,26,HARD,2,28.861,37.582,25.327,None,None,None,4,13,1,True,4454.966,VET,5,None,None,4392.057,4429.639,4454.966,300.0,257.0,249.0,317.0,True,Ferrari,4363.196,2020-08-09T13:52:43.242000000,False,None,False,True,4350.19,26.6,54.5,1000.9,False,44.8,7,1.4
91.89,27,HARD,2,28.908,37.776,25.206,None,None,None,5,13,1,False,4546.856,VET,5,None,None,4483.874,4521.65,4546.856,302.0,260.0,250.0,321.0,True,Ferrari,4454.966,2020-08-09T13:54:15.012000000,False,None,False,True,4410.191,26.7,55.0,1000.9,False,44.4,9,3.0
92.305,28,HARD,2,28.769,37.914,25.622,None,None,None,6,13,1,False,4639.161,VET,5,None,None,4575.625,4613.539,4639.161,319.0,256.0,249.0,339.0,True,Ferrari,4546.856,2020-08-09T13:55:46.902000000,False,None,False,True,4530.212,26.2,56.5,1000.8,False,43.2,23,3.3
92.465,29,HARD,2,28.799,38.015,25.651,None,None,None,7,13,1,False,4731.626,VET,5,None,None,4667.96,4705.975,4731.626,324.0,263.0,249.0,343.0,True,Ferrari,4639.161,2020-08-09T13:57:19.207000000,False,None,False,True,4650.232,25.9,56.8,1000.8,False,43.6,21,1.1
92.36,30,HARD,2,28.812,37.962,25.586,None,None,None,8,12,1,False,4823.986,VET,5,None,None,4760.438,4798.4,4823.986,322.0,262.0,249.0,341.0,True,Ferrari,4731.626,2020-08-09T13:58:51.672000000,False,None,False,True,4710.237,25.9,56.5,1000.9,False,43.6,14,1.5
93.172,31,HARD,2,29.137,38.337,25.698,None,None,None,9,10,12,False,4917.158,VET,5,None,None,4853.123,4891.46,4917.158,319.0,260.0,250.0,336.0,True,Ferrari,4823.986,2020-08-09T14:00:24.032000000,False,None,False,True,4830.313,25.8,57.1,1000.8,False,43.6,38,2.0
92.528,32,HARD,2,28.882,37.994,25.652,None,None,None,10,10,1,False,5009.686,VET,5,None,None,4946.04,4984.034,5009.686,320.0,261.0,250.0,334.0,True,Ferrari,4917.158,2020-08-09T14:01:57.204000000,False,None,False,True,4890.265,25.8,57.0,1000.7,False,43.6,23,2.2
91.585,33,HARD,2,28.748,37.891,24.946,None,None,None,11,10,1,False,5101.271,VET,5,None,5095.414,5038.434,5076.325,5101.271,319.0,260.0,None,337.0,True,Ferrari,5009.686,2020-08-09T14:03:29.732000000,False,None,False,False,5010.272,25.6,58.2,1000.8,False,43.2,2,2.0
110.675,34,MEDIUM,3,48.518,37.135,25.022,None,None,None,4,14,1,False,5211.946,VET,5,5123.822,None,5149.789,5186.924,5211.946,298.0,260.0,250.0,313.0,False,Ferrari,5101.271,2020-08-09T14:05:01.317000000,False,None,False,False,5070.281,25.6,57.7,1000.8,False,43.2,14,1.8
91.13,35,MEDIUM,3,28.568,37.323,25.239,None,None,None,5,13,1,True,5303.076,VET,5,None,None,5240.514,5277.837,5303.076,295.0,260.0,249.0,309.0,False,Ferrari,5211.946,2020-08-09T14:06:51.992000000,False,None,False,True,5190.281,26.0,56.8,1000.7,False,43.7,11,1.5
91.494,36,MEDIUM,3,28.499,37.527,25.468,None,None,None,6,12,1,False,5394.57,VET,5,None,None,5331.575,5369.102,5394.57,314.0,262.0,248.0,330.0,False,Ferrari,5303.076,2020-08-09T14:08:23.122000000,True,TRACK LIMITS AT TURN 15,False,True,5250.297,26.5,54.8,1000.7,False,45.1,25,2.4
91.864,37,MEDIUM,3,28.519,37.844,25.501,None,None,None,7,12,1,False,5486.434,VET,5,None,None,5423.089,5460.933,5486.434,322.0,264.0,249.0,331.0,False,Ferrari,5394.57,2020-08-09T14:09:54.616000000,True,TRACK LIMITS AT TURN 15,False,True,5370.329,26.8,54.5,1000.8,False,44.3,17,2.3
91.726,38,MEDIUM,3,28.512,37.736,25.478,None,None,None,8,12,1,False,5578.16,VET,5,None,None,5514.946,5552.682,5578.16,317.0,263.0,249.0,329.0,False,Ferrari,5486.434,2020-08-09T14:11:26.480000000,False,None,False,True,5430.343,26.6,54.9,1000.7,False,44.0,17,3.4
91.616,39,MEDIUM,3,28.565,37.612,25.439,None,None,None,9,12,1,False,5669.776,VET,5,None,None,5606.725,5644.337,5669.776,314.0,260.0,250.0,329.0,False,Ferrari,5578.16,2020-08-09T14:12:58.206000000,False,None,False,True,5550.337,26.4,55.3,1000.7,False,43.7,16,1.5
91.473,40,MEDIUM,3,28.455,37.653,25.365,None,None,None,10,12,1,False,5761.249,VET,5,None,None,5698.231,5735.884,5761.249,315.0,254.0,250.0,330.0,False,Ferrari,5669.776,2020-08-09T14:14:29.822000000,False,None,False,True,5670.376,26.2,56.2,1000.7,False,43.6,2,1.7
91.156,41,MEDIUM,3,28.503,37.407,25.246,None,None,None,11,12,1,False,5852.405,VET,5,None,None,5789.752,5827.159,5852.405,315.0,262.0,250.0,332.0,False,Ferrari,5761.249,2020-08-09T14:16:01.295000000,False,None,False,True,5730.374,26.3,55.7,1000.7,False,43.7,4,1.6
