Time,Driver,DriverNumber,LapNumber,Stint,PitOutTime,PitInTime,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Season,Round,EventName
0 days 01:05:42.321000,LAT,6,26.0,3.0,0 days 01:04:32.661000,,HARD,1.0,True,Williams,1,19.0,2021,8,Styrian Grand Prix
0 days 00:58:43.732000,MAZ,9,21.0,1.0,,0 days 00:58:40.475000,MEDIUM,21.0,True,Haas F1 Team,1,18.0,2021,8,Styrian Grand Prix
0 days 01:00:15.611000,MAZ,9,22.0,2.0,0 days 00:59:03.235000,,HARD,1.0,True,Haas F1 Team,1,18.0,2021,8,Styrian Grand Prix
0 days 01:03:06.647000,RUS,63,25.0,1.0,,0 days 01:03:03.392000,MEDIUM,25.0,True,Williams,1,11.0,2021,8,Styrian Grand Prix
0 days 01:04:52.952000,RUS,63,26.0,2.0,0 days 01:03:40.802000,0 days 01:04:49.717000,HARD,1.0,True,Williams,1,17.0,2021,8,Styrian Grand Prix
0 days 01:06:45.207000,RUS,63,27.0,3.0,0 days 01:05:36.011000,,HARD,2.0,False,Williams,1,18.0,2021,8,Styrian Grand Prix
0 days 01:17:31.286000,RUS,63,36.0,3.0,,0 days 01:17:30.900000,HARD,11.0,False,Williams,1,18.0,2021,8,Styrian Grand Prix
0 days 00:35:09.605000,GAS,10,1.0,1.0,,0 days 00:35:05.286000,SOFT,4.0,False,AlphaTauri,12,20.0,2021,8,Styrian Grand Prix
0 days 01:40:46.271000,VER,33,32.0,1.0,,0 days 01:40:43.035000,MEDIUM,35.0,False,Red Bull Racing,1,1.0,2021,9,Austrian Grand Prix
0 days 01:42:11.722000,VER,33,33.0,2.0,0 days 01:41:04.190000,,HARD,1.0,True,Red Bull Racing,1,1.0,2021,9,Austrian Grand Prix
0 days 02:13:07.037000,VER,33,60.0,2.0,,0 days 02:13:03.809000,HARD,28.0,True,Red Bull Racing,1,1.0,2021,9,Austrian Grand Prix
0 days 02:14:32.127000,VER,33,61.0,3.0,0 days 02:13:25.110000,,HARD,1.0,True,Red Bull Racing,1,1.0,2021,9,Austrian Grand Prix
0 days 01:38:45.373000,BOT,77,30.0,1.0,,0 days 01:38:42.092000,MEDIUM,33.0,False,Mercedes,1,4.0,2021,9,Austrian Grand Prix
0 days 01:40:11.975000,BOT,77,31.0,2.0,0 days 01:39:03.155000,,HARD,1.0,True,Mercedes,1,3.0,2021,9,Austrian Grand Prix
0 days 01:38:43.472000,NOR,4,30.0,1.0,,0 days 01:38:40.273000,MEDIUM,33.0,False,McLaren,1,3.0,2021,9,Austrian Grand Prix
0 days 01:40:15.018000,NOR,4,31.0,2.0,0 days 01:39:06.720000,,HARD,1.0,True,McLaren,1,4.0,2021,9,Austrian Grand Prix
0 days 01:39:49.291000,HAM,44,31.0,1.0,,0 days 01:39:46.030000,MEDIUM,34.0,False,Mercedes,1,2.0,2021,9,Austrian Grand Prix
0 days 01:41:15.610000,HAM,44,32.0,2.0,0 days 01:40:07.009000,,HARD,1.0,True,Mercedes,1,2.0,2021,9,Austrian Grand Prix
0 days 02:05:36.031000,HAM,44,53.0,2.0,,0 days 02:05:33.537000,HARD,22.0,True,Mercedes,1,4.0,2021,9,Austrian Grand Prix
0 days 02:07:01.377000,HAM,44,54.0,3.0,0 days 02:05:54.200000,,HARD,1.0,True,Mercedes,1,4.0,2021,9,Austrian Grand Prix
0 days 02:00:11.240000,SAI,55,48.0,1.0,,0 days 02:00:08.020000,HARD,48.0,True,Ferrari,1,5.0,2021,9,Austrian Grand Prix
0 days 02:01:37.452000,SAI,55,49.0,2.0,0 days 02:00:29.427000,,MEDIUM,4.0,False,Ferrari,1,8.0,2021,9,Austrian Grand Prix
0 days 01:41:31.586000,PER,11,32.0,1.0,,0 days 01:41:28.436000,MEDIUM,35.0,False,Red Bull Racing,1,7.0,2021,9,Austrian Grand Prix
0 days 01:42:57.085000,PER,11,33.0,2.0,0 days 01:41:50.148000,,HARD,1.0,True,Red Bull Racing,1,10.0,2021,9,Austrian Grand Prix
0 days 01:37:58.925000,RIC,3,29.0,1.0,,0 days 01:37:55.732000,MEDIUM,29.0,True,McLaren,1,7.0,2021,9,Austrian Grand Prix
0 days 01:39:24.814000,RIC,3,30.0,2.0,0 days 01:38:16.872000,,HARD,1.0,True,McLaren,1,12.0,2021,9,Austrian Grand Prix
0 days 01:43:51.196000,LEC,16,34.0,1.0,,0 days 01:43:47.934000,MEDIUM,37.0,False,Ferrari,1,6.0,2021,9,Austrian Grand Prix
0 days 01:45:16.813000,LEC,16,35.0,2.0,0 days 01:44:09.069000,,HARD,1.0,True,Ferrari,1,10.0,2021,9,Austrian Grand Prix
0 days 01:19:08.294000,GAS,10,13.0,1.0,,0 days 01:19:05.067000,SOFT,16.0,False,AlphaTauri,1,5.0,2021,9,Austrian Grand Prix
0 days 01:20:36.590000,GAS,10,14.0,2.0,0 days 01:19:27.627000,,HARD,1.0,True,AlphaTauri,1,18.0,2021,9,Austrian Grand Prix
0 days 01:56:52.450000,GAS,10,45.0,2.0,,0 days 01:56:49.237000,HARD,32.0,True,AlphaTauri,1,9.0,2021,9,Austrian Grand Prix
0 days 01:58:17.600000,GAS,10,46.0,3.0,0 days 01:57:10.067000,,HARD,1.0,True,AlphaTauri,1,12.0,2021,9,Austrian Grand Prix
0 days 01:41:44.702000,ALO,14,32.0,1.0,,0 days 01:41:41.452000,MEDIUM,32.0,True,Alpine,1,11.0,2021,9,Austrian Grand Prix
0 days 01:43:12.025000,ALO,14,33.0,2.0,0 days 01:42:04.132000,,HARD,1.0,True,Alpine,1,16.0,2021,9,Austrian Grand Prix
0 days 01:39:20.317000,RUS,63,30.0,1.0,,0 days 01:39:17.103000,MEDIUM,33.0,False,Williams,1,10.0,2021,9,Austrian Grand Prix
0 days 01:40:47.101000,RUS,63,31.0,2.0,0 days 01:39:38.772000,,HARD,1.0,True,Williams,1,16.0,2021,9,Austrian Grand Prix
0 days 01:17:59.424000,TSU,22,12.0,1.0,,0 days 01:17:56.159000,SOFT,15.0,False,AlphaTauri,1,10.0,2021,9,Austrian Grand Prix
0 days 01:19:26.693000,TSU,22,13.0,2.0,0 days 01:18:17.320000,,HARD,1.0,True,AlphaTauri,1,19.0,2021,9,Austrian Grand Prix
0 days 02:04:00.637000,TSU,22,51.0,2.0,,0 days 02:03:57.419000,HARD,39.0,True,AlphaTauri,1,9.0,2021,9,Austrian Grand Prix
0 days 02:05:33.499000,TSU,22,52.0,3.0,0 days 02:04:23.991000,,HARD,1.0,True,AlphaTauri,1,14.0,2021,9,Austrian Grand Prix
0 days 01:20:23.665000,STR,18,14.0,1.0,,0 days 01:20:20.750000,SOFT,17.0,False,Aston Martin,1,9.0,2021,9,Austrian Grand Prix
0 days 01:21:51.078000,STR,18,15.0,2.0,0 days 01:20:41.902000,,HARD,1.0,True,Aston Martin,1,19.0,2021,9,Austrian Grand Prix
0 days 01:58:23.091000,STR,18,46.0,2.0,,0 days 01:58:20.169000,HARD,32.0,True,Aston Martin,1,15.0,2021,9,Austrian Grand Prix
0 days 01:59:50.442000,STR,18,47.0,3.0,0 days 01:58:41.372000,,HARD,1.0,True,Aston Martin,1,17.0,2021,9,Austrian Grand Prix
0 days 01:03:43.118000,GIO,99,1.0,1.0,,0 days 01:03:42.894000,MEDIUM,1.0,True,Alfa Romeo Racing,14,12.0,2021,9,Austrian Grand Prix
0 days 01:05:43.707000,GIO,99,2.0,2.0,0 days 01:04:00.807000,,HARD,1.0,True,Alfa Romeo Racing,4,19.0,2021,9,Austrian Grand Prix
0 days 01:38:22.176000,GIO,99,29.0,2.0,,0 days 01:38:18.952000,HARD,28.0,True,Alfa Romeo Racing,1,17.0,2021,9,Austrian Grand Prix
0 days 01:39:55.280000,GIO,99,30.0,3.0,0 days 01:38:46.088000,,HARD,1.0,True,Alfa Romeo Racing,1,18.0,2021,9,Austrian Grand Prix
0 days 01:47:34.226000,RAI,7,37.0,1.0,,0 days 01:47:31.007000,HARD,37.0,True,Alfa Romeo Racing,1,9.0,2021,9,Austrian Grand Prix
0 days 01:49:01.784000,RAI,7,38.0,2.0,0 days 01:47:52.863000,,MEDIUM,1.0,True,Alfa Romeo Racing,1,15.0,2021,9,Austrian Grand Prix
0 days 01:43:05.326000,LAT,6,33.0,1.0,,0 days 01:43:02.401000,MEDIUM,33.0,True,Williams,1,14.0,2021,9,Austrian Grand Prix
0 days 01:44:31.999000,LAT,6,34.0,2.0,0 days 01:43:23.231000,,HARD,1.0,True,Williams,1,17.0,2021,9,Austrian Grand Prix
0 days 01:23:57.767000,VET,5,17.0,1.0,,0 days 01:23:54.869000,SOFT,20.0,False,Aston Martin,1,9.0,2021,9,Austrian Grand Prix
0 days 01:25:24.344000,VET,5,18.0,2.0,0 days 01:24:15.579000,,HARD,1.0,True,Aston Martin,1,18.0,2021,9,Austrian Grand Prix
0 days 02:01:43.405000,VET,5,49.0,2.0,,0 days 02:01:40.456000,HARD,32.0,True,Aston Martin,1,10.0,2021,9,Austrian Grand Prix
0 days 02:03:07.998000,VET,5,50.0,3.0,0 days 02:02:01.020000,,HARD,1.0,True,Aston Martin,1,14.0,2021,9,Austrian Grand Prix
0 days 02:27:04.220000,VET,5,70.0,3.0,,0 days 02:27:04.268000,HARD,21.0,True,Aston Martin,12,17.0,2021,9,Austrian Grand Prix
0 days 01:44:30.579000,MSC,47,34.0,1.0,,0 days 01:44:27.351000,MEDIUM,34.0,True,Haas F1 Team,1,16.0,2021,9,Austrian Grand Prix
0 days 01:46:00.676000,MSC,47,35.0,2.0,0 days 01:44:49.165000,,HARD,1.0,True,Haas F1 Team,1,18.0,2021,9,Austrian Grand Prix
0 days 01:36:18.750000,MAZ,9,27.0,1.0,,0 days 01:36:15.507000,MEDIUM,27.0,True,Haas F1 Team,1,19.0,2021,9,Austrian Grand Prix
0 days 01:37:48.391000,MAZ,9,28.0,2.0,0 days 01:36:37.497000,,HARD,1.0,True,Haas F1 Team,1,19.0,2021,9,Austrian Grand Prix
0 days 01:58:02.124000,MAZ,9,45.0,2.0,,0 days 01:57:58.815000,HARD,18.0,True,Haas F1 Team,1,19.0,2021,9,Austrian Grand Prix
0 days 01:59:33.701000,MAZ,9,46.0,3.0,0 days 01:58:22.078000,,HARD,1.0,True,Haas F1 Team,1,19.0,2021,9,Austrian Grand Prix
0 days 01:07:06.559000,HAM,44,2.0,1.0,,0 days 01:07:00.518000,MEDIUM,3.0,False,Mercedes,45,2.0,2021,10,British Grand Prix
0 days 01:44:15.695000,HAM,44,3.0,2.0,0 days 01:41:08.889000,,MEDIUM,1.0,False,Mercedes,1,2.0,2021,10,British Grand Prix
0 days 02:22:24.012000,HAM,44,27.0,2.0,,0 days 02:22:18.096000,MEDIUM,25.0,False,Mercedes,1,2.0,2021,10,British Grand Prix
0 days 02:24:27.404000,HAM,44,28.0,3.0,0 days 02:22:58.365000,,HARD,1.0,True,Mercedes,1,5.0,2021,10,British Grand Prix
0 days 01:07:04.503000,LEC,16,2.0,1.0,,0 days 01:06:58.261000,MEDIUM,2.0,True,Ferrari,45,1.0,2021,10,British Grand Prix
0 days 01:44:11.572000,LEC,16,3.0,2.0,0 days 01:41:06.110000,,MEDIUM,1.0,True,Ferrari,1,1.0,2021,10,British Grand Prix
0 days 02:25:24.698000,LEC,16,29.0,2.0,,0 days 02:25:18.822000,MEDIUM,27.0,True,Ferrari,1,1.0,2021,10,British Grand Prix
0 days 02:27:16.418000,LEC,16,30.0,3.0,0 days 02:25:47.264000,,HARD,1.0,True,Ferrari,1,1.0,2021,10,British Grand Prix
0 days 01:07:08.559000,BOT,77,2.0,1.0,,0 days 01:07:03.856000,MEDIUM,3.0,False,Mercedes,45,3.0,2021,10,British Grand Prix
0 days 01:44:17.872000,BOT,77,3.0,2.0,0 days 01:41:11.886000,,MEDIUM,1.0,True,Mercedes,1,3.0,2021,10,British Grand Prix
0 days 02:14:48.648000,BOT,77,22.0,2.0,,0 days 02:14:42.696000,MEDIUM,20.0,True,Mercedes,1,3.0,2021,10,British Grand Prix
0 days 02:16:41.132000,BOT,77,23.0,3.0,0 days 02:15:11.610000,,HARD,1.0,True,Mercedes,1,4.0,2021,10,British Grand Prix
0 days 01:07:10.127000,NOR,4,2.0,1.0,,0 days 01:07:03.924000,MEDIUM,2.0,True,McLaren,45,4.0,2021,10,British Grand Prix
0 days 01:44:21.875000,NOR,4,3.0,2.0,0 days 01:41:16.422000,,MEDIUM,3.0,False,McLaren,1,4.0,2021,10,British Grand Prix
0 days 02:13:14.150000,NOR,4,21.0,2.0,,0 days 02:13:08.315000,MEDIUM,21.0,False,McLaren,1,3.0,2021,10,British Grand Prix
0 days 02:15:09.183000,NOR,4,22.0,3.0,0 days 02:13:40.103000,,HARD,1.0,True,McLaren,1,6.0,2021,10,British Grand Prix
0 days 01:07:13.249000,RIC,3,2.0,1.0,,0 days 01:07:05.952000,MEDIUM,2.0,True,McLaren,45,5.0,2021,10,British Grand Prix
0 days 01:44:25.040000,RIC,3,3.0,2.0,0 days 01:41:17.311000,,MEDIUM,3.0,False,McLaren,1,5.0,2021,10,British Grand Prix
0 days 02:11:54.628000,RIC,3,20.0,2.0,,0 days 02:11:48.824000,MEDIUM,20.0,False,McLaren,1,5.0,2021,10,British Grand Prix
0 days 02:13:47.954000,RIC,3,21.0,3.0,0 days 02:12:17.670000,,HARD,1.0,True,McLaren,1,9.0,2021,10,British Grand Prix
0 days 01:07:21.602000,SAI,55,2.0,1.0,,0 days 01:07:12.901000,MEDIUM,2.0,True,Ferrari,45,8.0,2021,10,British Grand Prix
0 days 01:44:34.755000,SAI,55,3.0,2.0,0 days 01:41:32.028000,,MEDIUM,1.0,True,Ferrari,1,8.0,2021,10,British Grand Prix
0 days 02:24:12.954000,SAI,55,28.0,2.0,,0 days 02:24:07.108000,MEDIUM,26.0,True,Ferrari,1,2.0,2021,10,British Grand Prix
0 days 02:26:13.753000,SAI,55,29.0,3.0,0 days 02:24:44.632000,,HARD,1.0,True,Ferrari,1,6.0,2021,10,British Grand Prix
0 days 01:07:18.616000,ALO,14,2.0,1.0,,0 days 01:07:11.073000,MEDIUM,2.0,True,Alpine,45,7.0,2021,10,British Grand Prix
0 days 01:44:32.082000,ALO,14,3.0,2.0,0 days 01:41:29.571000,,MEDIUM,2.0,False,Alpine,1,7.0,2021,10,British Grand Prix
0 days 02:18:16.838000,ALO,14,24.0,2.0,,0 days 02:18:11.006000,MEDIUM,23.0,False,Alpine,1,6.0,2021,10,British Grand Prix
0 days 02:20:10.368000,ALO,14,25.0,3.0,0 days 02:18:40.667000,,HARD,1.0,True,Alpine,1,9.0,2021,10,British Grand Prix
0 days 01:07:27.723000,STR,18,2.0,1.0,,0 days 01:07:18.512000,MEDIUM,5.0,False,Aston Martin,45,11.0,2021,10,British Grand Prix
0 days 01:44:45.414000,STR,18,3.0,2.0,0 days 01:41:46.642000,,MEDIUM,3.0,False,Aston Martin,1,11.0,2021,10,British Grand Prix
0 days 02:16:45.325000,STR,18,23.0,2.0,,0 days 02:16:39.412000,MEDIUM,23.0,False,Aston Martin,1,7.0,2021,10,British Grand Prix
0 days 02:18:37.892000,STR,18,24.0,3.0,0 days 02:17:07.621000,,HARD,3.0,False,Aston Martin,1,10.0,2021,10,British Grand Prix
0 days 01:07:25.536000,OCO,31,2.0,1.0,,0 days 01:07:16.664000,MEDIUM,2.0,True,Alpine,45,10.0,2021,10,British Grand Prix
0 days 01:44:42.448000,OCO,31,3.0,2.0,0 days 01:41:43.888000,,MEDIUM,1.0,True,Alpine,1,10.0,2021,10,British Grand Prix
0 days 02:10:36.506000,OCO,31,19.0,2.0,,0 days 02:10:30.645000,MEDIUM,17.0,True,Alpine,1,9.0,2021,10,British Grand Prix
0 days 02:12:29.963000,OCO,31,20.0,3.0,0 days 02:10:59.417000,,HARD,1.0,True,Alpine,1,12.0,2021,10,British Grand Prix
0 days 01:07:39.353000,TSU,22,2.0,1.0,,0 days 01:07:28.928000,MEDIUM,2.0,True,AlphaTauri,45,15.0,2021,10,British Grand Prix
0 days 01:45:00.107000,TSU,22,3.0,2.0,0 days 01:42:04.626000,,MEDIUM,3.0,False,AlphaTauri,1,15.0,2021,10,British Grand Prix
0 days 02:27:49.154000,TSU,22,30.0,2.0,,0 days 02:27:42.931000,MEDIUM,30.0,False,AlphaTauri,1,7.0,2021,10,British Grand Prix
0 days 02:29:42.937000,TSU,22,31.0,3.0,0 days 02:28:12.075000,,HARD,1.0,True,AlphaTauri,1,13.0,2021,10,British Grand Prix
0 days 01:07:30.189000,GAS,10,2.0,1.0,,0 days 01:07:21.828000,MEDIUM,2.0,True,AlphaTauri,45,12.0,2021,10,British Grand Prix
0 days 01:44:51.099000,GAS,10,3.0,2.0,0 days 01:41:49.078000,,MEDIUM,3.0,False,AlphaTauri,1,12.0,2021,10,British Grand Prix
0 days 02:24:35.395000,GAS,10,28.0,2.0,,0 days 02:24:29.526000,MEDIUM,28.0,False,AlphaTauri,1,6.0,2021,10,British Grand Prix
0 days 02:26:28.397000,GAS,10,29.0,3.0,0 days 02:24:58.236000,,HARD,1.0,True,AlphaTauri,1,11.0,2021,10,British Grand Prix
0 days 02:52:46.354000,GAS,10,46.0,3.0,,0 days 02:52:40.646000,HARD,18.0,True,AlphaTauri,1,9.0,2021,10,British Grand Prix
0 days 02:54:36.772000,GAS,10,47.0,4.0,0 days 02:53:08.688000,,SOFT,1.0,True,AlphaTauri,12,14.0,2021,10,British Grand Prix
0 days 01:07:36.816000,RUS,63,2.0,1.0,,0 days 01:07:26.397000,MEDIUM,2.0,True,Williams,45,14.0,2021,10,British Grand Prix
0 days 01:44:57.886000,RUS,63,3.0,2.0,0 days 01:41:58.839000,,MEDIUM,1.0,True,Williams,1,14.0,2021,10,British Grand Prix
0 days 02:09:09.962000,RUS,63,18.0,2.0,,0 days 02:09:04.163000,MEDIUM,16.0,True,Williams,1,14.0,2021,10,British Grand Prix
0 days 02:11:01.628000,RUS,63,19.0,3.0,0 days 02:09:31.955000,,HARD,1.0,True,Williams,1,16.0,2021,10,British Grand Prix
0 days 01:07:32.474000,GIO,99,2.0,1.0,,0 days 01:07:23.364000,MEDIUM,2.0,True,Alfa Romeo Racing,45,13.0,2021,10,British Grand Prix
0 days 01:44:53.751000,GIO,99,3.0,2.0,0 days 01:41:53.840000,,MEDIUM,1.0,True,Alfa Romeo Racing,1,13.0,2021,10,British Grand Prix
0 days 02:16:57.695000,GIO,99,23.0,2.0,,0 days 02:16:51.843000,MEDIUM,21.0,True,Alfa Romeo Racing,1,10.0,2021,10,British Grand Prix
0 days 02:18:50.947000,GIO,99,24.0,3.0,0 days 02:17:19.997000,,HARD,1.0,True,Alfa Romeo Racing,1,15.0,2021,10,British Grand Prix
0 days 01:07:43.376000,LAT,6,2.0,1.0,,0 days 01:07:32.705000,MEDIUM,2.0,True,Williams,45,17.0,2021,10,British Grand Prix
0 days 01:45:06.088000,LAT,6,3.0,2.0,0 days 01:42:10.204000,,MEDIUM,1.0,True,Williams,1,17.0,2021,10,British Grand Prix
0 days 02:10:47.231000,LAT,6,19.0,2.0,,0 days 02:10:41.403000,MEDIUM,17.0,True,Williams,1,13.0,2021,10,British Grand Prix
0 days 02:12:39.845000,LAT,6,20.0,3.0,0 days 02:11:08.924000,,HARD,1.0,True,Williams,1,16.0,2021,10,British Grand Prix
0 days 01:07:24.201000,RAI,7,2.0,1.0,,0 days 01:07:15.349000,MEDIUM,2.0,True,Alfa Romeo Racing,45,9.0,2021,10,British Grand Prix
0 days 01:44:39.506000,RAI,7,3.0,2.0,0 days 01:41:38.349000,,MEDIUM,1.0,True,Alfa Romeo Racing,1,9.0,2021,10,British Grand Prix
0 days 02:09:05.334000,RAI,7,18.0,2.0,,0 days 02:08:59.496000,MEDIUM,16.0,True,Alfa Romeo Racing,1,10.0,2021,10,British Grand Prix
0 days 02:10:58.272000,RAI,7,19.0,3.0,0 days 02:09:27.636000,,HARD,1.0,True,Alfa Romeo Racing,1,14.0,2021,10,British Grand Prix
0 days 01:04:52.352000,PER,11,1.0,1.0,0 days 01:02:33.068000,,HARD,1.0,True,Red Bull Racing,124,19.0,2021,10,British Grand Prix
0 days 01:07:47.191000,PER,11,2.0,1.0,,0 days 01:07:37.944000,HARD,2.0,True,Red Bull Racing,45,19.0,2021,10,British Grand Prix
0 days 01:45:19.487000,PER,11,3.0,2.0,0 days 01:42:14.290000,,HARD,3.0,False,Red Bull Racing,1,19.0,2021,10,British Grand Prix
0 days 02:09:06.485000,PER,11,18.0,2.0,,0 days 02:09:00.622000,HARD,18.0,False,Red Bull Racing,1,11.0,2021,10,British Grand Prix
0 days 02:10:58.510000,PER,11,19.0,3.0,0 days 02:09:28.516000,,MEDIUM,1.0,True,Red Bull Racing,1,15.0,2021,10,British Grand Prix
0 days 02:40:23.929000,PER,11,38.0,3.0,,0 days 02:40:18.017000,MEDIUM,20.0,True,Red Bull Racing,1,8.0,2021,10,British Grand Prix
0 days 02:42:14.495000,PER,11,39.0,4.0,0 days 02:40:45.908000,,MEDIUM,1.0,True,Red Bull Racing,1,16.0,2021,10,British Grand Prix
0 days 02:56:00.278000,PER,11,48.0,4.0,,0 days 02:55:54.363000,MEDIUM,10.0,True,Red Bull Racing,1,10.0,2021,10,British Grand Prix
0 days 02:57:58.524000,PER,11,49.0,5.0,0 days 02:56:23.514000,,SOFT,4.0,False,Red Bull Racing,1,16.0,2021,10,British Grand Prix
0 days 01:07:45.148000,MAZ,9,2.0,1.0,,0 days 01:07:35.460000,MEDIUM,5.0,False,Haas F1 Team,45,18.0,2021,10,British Grand Prix
0 days 01:45:18.705000,MAZ,9,3.0,2.0,0 days 01:42:12.437000,,MEDIUM,4.0,False,Haas F1 Team,1,18.0,2021,10,British Grand Prix
0 days 02:20:43.820000,MAZ,9,25.0,2.0,,0 days 02:20:37.954000,MEDIUM,26.0,False,Haas F1 Team,1,18.0,2021,10,British Grand Prix
0 days 02:22:38.977000,MAZ,9,26.0,3.0,0 days 02:21:07.218000,,HARD,1.0,True,Haas F1 Team,1,19.0,2021,10,British Grand Prix
0 days 01:07:41.304000,MSC,47,2.0,1.0,,0 days 01:07:30.333000,MEDIUM,5.0,False,Haas F1 Team,45,16.0,2021,10,British Grand Prix
0 days 01:45:01.975000,MSC,47,3.0,2.0,0 days 01:42:06.077000,,MEDIUM,2.0,False,Haas F1 Team,1,16.0,2021,10,British Grand Prix
0 days 02:19:06.987000,MSC,47,24.0,2.0,,0 days 02:19:01.070000,MEDIUM,23.0,False,Haas F1 Team,1,18.0,2021,10,British Grand Prix
0 days 02:21:03.993000,MSC,47,25.0,3.0,0 days 02:19:30.414000,,HARD,1.0,True,Haas F1 Team,1,19.0,2021,10,British Grand Prix
0 days 01:07:16.776000,VET,5,2.0,1.0,,0 days 01:07:09.028000,MEDIUM,5.0,False,Aston Martin,45,6.0,2021,10,British Grand Prix
0 days 01:44:27.450000,VET,5,3.0,2.0,0 days 01:41:24.252000,,MEDIUM,6.0,False,Aston Martin,1,6.0,2021,10,British Grand Prix
0 days 02:09:14.700000,VET,5,18.0,2.0,,0 days 02:09:08.830000,MEDIUM,21.0,False,Aston Martin,1,17.0,2021,10,British Grand Prix
0 days 02:11:07.937000,VET,5,19.0,3.0,0 days 02:09:37.312000,,HARD,3.0,False,Aston Martin,1,17.0,2021,10,British Grand Prix
0 days 02:43:57.933000,VET,5,40.0,3.0,,0 days 02:43:52.008000,HARD,24.0,False,Aston Martin,1,17.0,2021,10,British Grand Prix
0 days 01:07:02.281000,OCO,31,2.0,1.0,,0 days 01:07:00.116000,INTERMEDIATE,2.0,True,Alpine,45,2.0,2021,11,Hungarian Grand Prix
0 days 01:33:33.100000,OCO,31,3.0,2.0,0 days 01:31:10.321000,0 days 01:33:31.480000,INTERMEDIATE,1.0,True,Alpine,1,1.0,2021,11,Hungarian Grand Prix
0 days 01:35:36.812000,OCO,31,4.0,3.0,0 days 01:34:11.066000,,MEDIUM,1.0,True,Alpine,1,2.0,2021,11,Hungarian Grand Prix
0 days 02:21:36.731000,OCO,31,37.0,3.0,,0 days 02:21:35.113000,MEDIUM,34.0,True,Alpine,1,1.0,2021,11,Hungarian Grand Prix
0 days 02:23:16.932000,OCO,31,38.0,4.0,0 days 02:21:56.782000,,HARD,1.0,True,Alpine,1,2.0,2021,11,Hungarian Grand Prix
0 days 01:07:00.082000,HAM,44,2.0,1.0,,0 days 01:06:57.765000,INTERMEDIATE,2.0,True,Mercedes,45,1.0,2021,11,Hungarian Grand Prix
0 days 01:33:46.925000,HAM,44,3.0,2.0,0 days 01:31:06.994000,,INTERMEDIATE,1.0,True,Mercedes,1,13.0,2021,11,Hungarian Grand Prix
0 days 01:35:36.637000,HAM,44,4.0,2.0,,0 days 01:35:35.047000,INTERMEDIATE,2.0,True,Mercedes,1,1.0,2021,11,Hungarian Grand Prix
0 days 01:37:19.869000,HAM,44,5.0,3.0,0 days 01:35:56.763000,,MEDIUM,4.0,False,Mercedes,1,14.0,2021,11,Hungarian Grand Prix
0 days 01:57:10.728000,HAM,44,19.0,3.0,,0 days 01:57:09.103000,MEDIUM,18.0,False,Mercedes,1,11.0,2021,11,Hungarian Grand Prix
0 days 01:58:50.195000,HAM,44,20.0,4.0,0 days 01:57:30.586000,,HARD,1.0,True,Mercedes,1,12.0,2021,11,Hungarian Grand Prix
0 days 02:35:43.610000,HAM,44,47.0,4.0,,0 days 02:35:41.969000,HARD,28.0,True,Mercedes,1,4.0,2021,11,Hungarian Grand Prix
0 days 02:37:20.547000,HAM,44,48.0,5.0,0 days 02:36:03.191000,,MEDIUM,1.0,True,Mercedes,1,5.0,2021,11,Hungarian Grand Prix
0 days 01:07:07.673000,SAI,55,2.0,1.0,,0 days 01:07:04.941000,INTERMEDIATE,2.0,True,Ferrari,45,4.0,2021,11,Hungarian Grand Prix
0 days 01:33:34.757000,SAI,55,3.0,2.0,0 days 01:31:17.438000,0 days 01:33:33.131000,INTERMEDIATE,1.0,True,Ferrari,1,3.0,2021,11,Hungarian Grand Prix
0 days 01:35:42.210000,SAI,55,4.0,3.0,0 days 01:34:15.901000,,MEDIUM,1.0,True,Ferrari,1,6.0,2021,11,Hungarian Grand Prix
0 days 02:14:54.370000,SAI,55,32.0,3.0,,0 days 02:14:52.648000,MEDIUM,29.0,True,Ferrari,1,3.0,2021,11,Hungarian Grand Prix
0 days 02:16:35.275000,SAI,55,33.0,4.0,0 days 02:15:14.575000,,HARD,1.0,True,Ferrari,1,4.0,2021,11,Hungarian Grand Prix
0 days 01:07:17.408000,ALO,14,2.0,1.0,,0 days 01:07:14.373000,INTERMEDIATE,2.0,True,Alpine,45,7.0,2021,11,Hungarian Grand Prix
