Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Year,RoundNumber
0 days 01:11:58.862000,VER,33,0 days 00:01:16.679000,30,1,,,0 days 00:00:21.409000,0 days 00:00:24.601000,0 days 00:00:30.669000,244.0,281.0,281.0,307.0,False,HARD,30,True,Red Bull Racing,0 days 01:10:42.183000,12,4,2019,7
0 days 01:13:16.037000,VER,33,0 days 00:01:17.175000,31,1,,,0 days 00:00:21.863000,0 days 00:00:24.556000,0 days 00:00:30.756000,246.0,280.0,281.0,307.0,False,HARD,31,True,Red Bull Racing,0 days 01:11:58.862000,21,4,2019,7
0 days 01:14:33.225000,VER,33,0 days 00:01:17.188000,32,1,,,0 days 00:00:21.597000,0 days 00:00:24.757000,0 days 00:00:30.834000,247.0,277.0,278.0,302.0,False,HARD,32,True,Red Bull Racing,0 days 01:13:16.037000,1,4,2019,7
0 days 01:15:49.793000,VER,33,0 days 00:01:16.568000,33,1,,,0 days 00:00:21.224000,0 days 00:00:24.500000,0 days 00:00:30.844000,246.0,278.0,278.0,302.0,False,HARD,33,True,Red Bull Racing,0 days 01:14:33.225000,1,4,2019,7
0 days 01:17:06.741000,VER,33,0 days 00:01:16.948000,34,1,,,0 days 00:00:21.418000,0 days 00:00:24.551000,0 days 00:00:30.979000,244.0,277.0,278.0,300.0,False,HARD,34,True,Red Bull Racing,0 days 01:15:49.793000,1,3,2019,7
0 days 01:18:23.858000,VER,33,0 days 00:01:17.117000,35,1,,,0 days 00:00:21.309000,0 days 00:00:24.507000,0 days 00:00:31.301000,247.0,279.0,287.0,302.0,False,HARD,35,True,Red Bull Racing,0 days 01:17:06.741000,1,4,2019,7
0 days 01:19:41.157000,VER,33,0 days 00:01:17.299000,36,1,,,0 days 00:00:21.574000,0 days 00:00:24.922000,0 days 00:00:30.803000,246.0,280.0,280.0,306.0,False,HARD,36,True,Red Bull Racing,0 days 01:18:23.858000,1,4,2019,7
0 days 01:20:57.571000,VER,33,0 days 00:01:16.414000,37,1,,,0 days 00:00:21.211000,0 days 00:00:24.460000,0 days 00:00:30.743000,254.0,283.0,280.0,305.0,True,HARD,37,True,Red Bull Racing,0 days 01:19:41.157000,1,4,2019,7
0 days 01:22:13.985000,VER,33,0 days 00:01:16.414000,38,1,,,0 days 00:00:21.313000,0 days 00:00:24.337000,0 days 00:00:30.764000,252.0,283.0,280.0,302.0,False,HARD,38,True,Red Bull Racing,0 days 01:20:57.571000,1,4,2019,7
0 days 01:23:30.618000,VER,33,0 days 00:01:16.633000,39,1,,,0 days 00:00:21.233000,0 days 00:00:24.616000,0 days 00:00:30.784000,252.0,282.0,281.0,302.0,False,HARD,39,True,Red Bull Racing,0 days 01:22:13.985000,1,4,2019,7
0 days 01:24:47.351000,VER,33,0 days 00:01:16.733000,40,1,,,0 days 00:00:21.291000,0 days 00:00:24.477000,0 days 00:00:30.965000,251.0,282.0,280.0,304.0,False,HARD,40,True,Red Bull Racing,0 days 01:23:30.618000,1,4,2019,7
0 days 01:26:04.411000,VER,33,0 days 00:01:17.060000,41,1,,,0 days 00:00:21.455000,0 days 00:00:24.669000,0 days 00:00:30.936000,252.0,282.0,279.0,305.0,False,HARD,41,True,Red Bull Racing,0 days 01:24:47.351000,1,4,2019,7
0 days 01:27:21.165000,VER,33,0 days 00:01:16.754000,42,1,,,0 days 00:00:21.381000,0 days 00:00:24.492000,0 days 00:00:30.881000,249.0,282.0,280.0,303.0,False,HARD,42,True,Red Bull Racing,0 days 01:26:04.411000,1,4,2019,7
0 days 01:28:37.870000,VER,33,0 days 00:01:16.705000,43,1,,,0 days 00:00:21.363000,0 days 00:00:24.495000,0 days 00:00:30.847000,248.0,283.0,280.0,304.0,False,HARD,43,True,Red Bull Racing,0 days 01:27:21.165000,1,4,2019,7
0 days 01:29:55.164000,VER,33,0 days 00:01:17.294000,44,1,,,0 days 00:00:21.456000,0 days 00:00:24.803000,0 days 00:00:31.035000,252.0,283.0,278.0,304.0,False,HARD,44,True,Red Bull Racing,0 days 01:28:37.870000,1,4,2019,7
0 days 01:31:11.916000,VER,33,0 days 00:01:16.752000,45,1,,,0 days 00:00:21.336000,0 days 00:00:24.467000,0 days 00:00:30.949000,252.0,281.0,277.0,301.0,False,HARD,45,True,Red Bull Racing,0 days 01:29:55.164000,1,4,2019,7
0 days 01:32:28.522000,VER,33,0 days 00:01:16.606000,46,1,,,0 days 00:00:21.236000,0 days 00:00:24.446000,0 days 00:00:30.924000,251.0,281.0,279.0,300.0,False,HARD,46,True,Red Bull Racing,0 days 01:31:11.916000,1,4,2019,7
0 days 01:33:45.262000,VER,33,0 days 00:01:16.740000,47,1,,,0 days 00:00:21.189000,0 days 00:00:24.613000,0 days 00:00:30.938000,254.0,281.0,278.0,299.0,False,HARD,47,True,Red Bull Racing,0 days 01:32:28.522000,1,4,2019,7
0 days 01:35:18.047000,VER,33,0 days 00:01:32.785000,48,1,,0 days 01:34:56.174000,0 days 00:00:21.349000,0 days 00:00:24.504000,0 days 00:00:46.932000,254.0,281.0,,299.0,False,HARD,48,True,Red Bull Racing,0 days 01:33:45.262000,1,5,2019,7
0 days 01:36:36.906000,VER,33,0 days 00:01:18.859000,49,2,0 days 01:35:20.014000,,0 days 00:00:23.782000,0 days 00:00:24.646000,0 days 00:00:30.431000,247.0,284.0,286.0,310.0,False,MEDIUM,6,False,Red Bull Racing,0 days 01:35:18.047000,1,7,2019,7
0 days 01:37:52.621000,VER,33,0 days 00:01:15.715000,50,2,,,0 days 00:00:21.306000,0 days 00:00:24.437000,0 days 00:00:29.972000,247.0,286.0,292.0,320.0,True,MEDIUM,7,False,Red Bull Racing,0 days 01:36:36.906000,1,6,2019,7
0 days 01:39:08.018000,VER,33,0 days 00:01:15.397000,51,2,,,0 days 00:00:21.193000,0 days 00:00:24.175000,0 days 00:00:30.029000,249.0,286.0,279.0,322.0,True,MEDIUM,8,False,Red Bull Racing,0 days 01:37:52.621000,1,5,2019,7
0 days 01:40:24.428000,VER,33,0 days 00:01:16.410000,52,2,,,0 days 00:00:21.295000,0 days 00:00:24.485000,0 days 00:00:30.630000,241.0,279.0,279.0,298.0,False,MEDIUM,9,False,Red Bull Racing,0 days 01:39:08.018000,1,5,2019,7
0 days 01:41:40.361000,VER,33,0 days 00:01:15.933000,53,2,,,0 days 00:00:21.047000,0 days 00:00:24.352000,0 days 00:00:30.534000,243.0,279.0,281.0,302.0,False,MEDIUM,10,False,Red Bull Racing,0 days 01:40:24.428000,1,5,2019,7
0 days 01:42:56.209000,VER,33,0 days 00:01:15.848000,54,2,,,0 days 00:00:20.998000,0 days 00:00:24.291000,0 days 00:00:30.559000,247.0,280.0,282.0,305.0,False,MEDIUM,11,False,Red Bull Racing,0 days 01:41:40.361000,1,5,2019,7
0 days 01:44:12.054000,VER,33,0 days 00:01:15.845000,55,2,,,0 days 00:00:21.100000,0 days 00:00:24.334000,0 days 00:00:30.411000,249.0,281.0,281.0,305.0,False,MEDIUM,12,False,Red Bull Racing,0 days 01:42:56.209000,1,5,2019,7
0 days 01:45:28.036000,VER,33,0 days 00:01:15.982000,56,2,,,0 days 00:00:21.078000,0 days 00:00:24.366000,0 days 00:00:30.538000,248.0,282.0,279.0,304.0,False,MEDIUM,13,False,Red Bull Racing,0 days 01:44:12.054000,1,5,2019,7
0 days 01:46:44.020000,VER,33,0 days 00:01:15.984000,57,2,,,0 days 00:00:21.110000,0 days 00:00:24.316000,0 days 00:00:30.558000,250.0,280.0,282.0,304.0,False,MEDIUM,14,False,Red Bull Racing,0 days 01:45:28.036000,1,5,2019,7
0 days 01:47:59.860000,VER,33,0 days 00:01:15.840000,58,2,,,0 days 00:00:20.962000,0 days 00:00:24.325000,0 days 00:00:30.553000,250.0,281.0,282.0,303.0,False,MEDIUM,15,False,Red Bull Racing,0 days 01:46:44.020000,1,5,2019,7
0 days 01:49:15.711000,VER,33,0 days 00:01:15.851000,59,2,,,0 days 00:00:21.014000,0 days 00:00:24.416000,0 days 00:00:30.421000,252.0,280.0,285.0,317.0,False,MEDIUM,16,False,Red Bull Racing,0 days 01:47:59.860000,1,5,2019,7
0 days 01:50:31.871000,VER,33,0 days 00:01:16.160000,60,2,,,0 days 00:00:21.063000,0 days 00:00:24.284000,0 days 00:00:30.813000,245.0,278.0,277.0,295.0,False,MEDIUM,17,False,Red Bull Racing,0 days 01:49:15.711000,1,5,2019,7
0 days 01:51:48.033000,VER,33,0 days 00:01:16.162000,61,2,,,0 days 00:00:21.008000,0 days 00:00:24.394000,0 days 00:00:30.760000,246.0,278.0,277.0,296.0,False,MEDIUM,18,False,Red Bull Racing,0 days 01:50:31.871000,1,5,2019,7
0 days 01:53:04.063000,VER,33,0 days 00:01:16.030000,62,2,,,0 days 00:00:20.954000,0 days 00:00:24.239000,0 days 00:00:30.837000,246.0,278.0,278.0,294.0,False,MEDIUM,19,False,Red Bull Racing,0 days 01:51:48.033000,1,5,2019,7
0 days 01:54:19.937000,VER,33,0 days 00:01:15.874000,63,2,,,0 days 00:00:20.917000,0 days 00:00:24.270000,0 days 00:00:30.687000,251.0,280.0,277.0,298.0,False,MEDIUM,20,False,Red Bull Racing,0 days 01:53:04.063000,1,5,2019,7
0 days 01:55:35.884000,VER,33,0 days 00:01:15.947000,64,2,,,0 days 00:00:21.056000,0 days 00:00:24.224000,0 days 00:00:30.667000,248.0,279.0,277.0,298.0,False,MEDIUM,21,False,Red Bull Racing,0 days 01:54:19.937000,1,5,2019,7
0 days 01:56:51.547000,VER,33,0 days 00:01:15.663000,65,2,,,0 days 00:00:20.906000,0 days 00:00:24.201000,0 days 00:00:30.556000,250.0,279.0,276.0,302.0,False,MEDIUM,22,False,Red Bull Racing,0 days 01:55:35.884000,1,5,2019,7
0 days 01:58:06.572000,VER,33,0 days 00:01:15.025000,66,2,,,0 days 00:00:20.703000,0 days 00:00:23.978000,0 days 00:00:30.344000,251.0,281.0,277.0,301.0,True,MEDIUM,23,False,Red Bull Racing,0 days 01:56:51.547000,1,5,2019,7
0 days 01:59:21.339000,VER,33,0 days 00:01:14.767000,67,2,,,0 days 00:00:20.662000,0 days 00:00:23.846000,0 days 00:00:30.259000,253.0,281.0,279.0,305.0,True,MEDIUM,24,False,Red Bull Racing,0 days 01:58:06.572000,1,5,2019,7
0 days 02:00:36.872000,VER,33,0 days 00:01:15.533000,68,2,,,0 days 00:00:20.817000,0 days 00:00:24.289000,0 days 00:00:30.427000,255.0,282.0,283.0,306.0,False,MEDIUM,25,False,Red Bull Racing,0 days 01:59:21.339000,1,5,2019,7
0 days 02:01:53.093000,VER,33,0 days 00:01:16.221000,69,2,,,0 days 00:00:21.118000,0 days 00:00:24.406000,0 days 00:00:30.697000,256.0,280.0,278.0,301.0,False,MEDIUM,26,False,Red Bull Racing,0 days 02:00:36.872000,1,5,2019,7
0 days 02:03:08.939000,VER,33,0 days 00:01:15.846000,70,2,,,0 days 00:00:20.830000,0 days 00:00:24.103000,0 days 00:00:30.913000,254.0,281.0,243.0,302.0,False,MEDIUM,27,False,Red Bull Racing,0 days 02:01:53.093000,1,5,2019,7
0 days 00:34:32.219000,NOR,4,0 days 00:01:28.019000,1,1,,,,0 days 00:00:26.105000,0 days 00:00:32.329000,233.0,283.0,274.0,309.0,False,SOFT,4,False,McLaren,0 days 00:33:04.006000,12,8,2019,7
0 days 00:35:51.007000,NOR,4,0 days 00:01:18.788000,2,1,,,0 days 00:00:22.199000,0 days 00:00:25.236000,0 days 00:00:31.353000,247.0,276.0,277.0,302.0,True,SOFT,5,False,McLaren,0 days 00:34:32.219000,21,8,2019,7
0 days 00:37:09.055000,NOR,4,0 days 00:01:18.048000,3,1,,,0 days 00:00:21.923000,0 days 00:00:25.081000,0 days 00:00:31.044000,249.0,277.0,281.0,309.0,True,SOFT,6,False,McLaren,0 days 00:35:51.007000,1,8,2019,7
0 days 00:38:27.078000,NOR,4,0 days 00:01:18.023000,4,1,,,0 days 00:00:21.974000,0 days 00:00:25.049000,0 days 00:00:31,250.0,276.0,282.0,314.0,True,SOFT,7,False,McLaren,0 days 00:37:09.055000,1,8,2019,7
0 days 00:39:45.528000,NOR,4,0 days 00:01:18.450000,5,1,,,0 days 00:00:21.973000,0 days 00:00:25.256000,0 days 00:00:31.221000,248.0,275.0,282.0,306.0,False,SOFT,8,False,McLaren,0 days 00:38:27.078000,1,8,2019,7
0 days 00:41:04.500000,NOR,4,0 days 00:01:18.972000,6,1,,,0 days 00:00:21.947000,0 days 00:00:25.330000,0 days 00:00:31.695000,250.0,276.0,286.0,304.0,False,SOFT,9,False,McLaren,0 days 00:39:45.528000,1,9,2019,7
0 days 00:42:23.829000,NOR,4,0 days 00:01:19.329000,7,1,,,0 days 00:00:22.334000,0 days 00:00:25.504000,0 days 00:00:31.491000,249.0,276.0,280.0,306.0,False,SOFT,10,False,McLaren,0 days 00:41:04.500000,1,8,2019,7
0 days 00:43:50.405000,NOR,4,0 days 00:01:26.576000,8,1,,,0 days 00:00:22.183000,0 days 00:00:26.173000,0 days 00:00:38.220000,247.0,261.0,110.0,304.0,False,SOFT,11,False,McLaren,0 days 00:42:23.829000,1,10,2019,7
0 days 00:46:20.405000,NOR,4,,9,1,,,,,,,,,,,SOFT,12,False,McLaren,0 days 00:43:50.405000,12,,2019,7
0 days 00:34:26.218000,HAM,44,0 days 00:01:22.018000,1,1,,,,0 days 00:00:24.827000,0 days 00:00:30.811000,255.0,280.0,278.0,306.0,False,MEDIUM,4,False,Mercedes,0 days 00:33:04.006000,12,2,2019,7
0 days 00:35:43.805000,HAM,44,0 days 00:01:17.587000,2,1,,,0 days 00:00:21.646000,0 days 00:00:24.722000,0 days 00:00:31.219000,248.0,274.0,275.0,294.0,True,MEDIUM,5,False,Mercedes,0 days 00:34:26.218000,21,2,2019,7
0 days 00:37:00.939000,HAM,44,0 days 00:01:17.134000,3,1,,,0 days 00:00:21.435000,0 days 00:00:24.710000,0 days 00:00:30.989000,247.0,273.0,279.0,299.0,True,MEDIUM,6,False,Mercedes,0 days 00:35:43.805000,1,2,2019,7
0 days 00:38:17.770000,HAM,44,0 days 00:01:16.831000,4,1,,,0 days 00:00:21.232000,0 days 00:00:24.522000,0 days 00:00:31.077000,251.0,278.0,280.0,297.0,True,MEDIUM,7,False,Mercedes,0 days 00:37:00.939000,1,2,2019,7
0 days 00:39:34.575000,HAM,44,0 days 00:01:16.805000,5,1,,,0 days 00:00:21.383000,0 days 00:00:24.541000,0 days 00:00:30.881000,251.0,277.0,278.0,297.0,True,MEDIUM,8,False,Mercedes,0 days 00:38:17.770000,1,2,2019,7
0 days 00:40:51.401000,HAM,44,0 days 00:01:16.826000,6,1,,,0 days 00:00:21.256000,0 days 00:00:24.553000,0 days 00:00:31.017000,251.0,278.0,280.0,300.0,False,MEDIUM,9,False,Mercedes,0 days 00:39:34.575000,1,2,2019,7
0 days 00:42:08.152000,HAM,44,0 days 00:01:16.751000,7,1,,,0 days 00:00:21.255000,0 days 00:00:24.584000,0 days 00:00:30.912000,252.0,279.0,280.0,302.0,True,MEDIUM,10,False,Mercedes,0 days 00:40:51.401000,1,2,2019,7
0 days 00:43:24.935000,HAM,44,0 days 00:01:16.783000,8,1,,,0 days 00:00:21.224000,0 days 00:00:24.568000,0 days 00:00:30.991000,253.0,281.0,280.0,302.0,False,MEDIUM,11,False,Mercedes,0 days 00:42:08.152000,1,2,2019,7
0 days 00:44:41.823000,HAM,44,0 days 00:01:16.888000,9,1,,,0 days 00:00:21.266000,0 days 00:00:24.640000,0 days 00:00:30.982000,253.0,280.0,279.0,302.0,False,MEDIUM,12,False,Mercedes,0 days 00:43:24.935000,12,2,2019,7
0 days 00:45:58.500000,HAM,44,0 days 00:01:16.677000,10,1,,,0 days 00:00:21.348000,0 days 00:00:24.587000,0 days 00:00:30.742000,255.0,280.0,282.0,304.0,True,MEDIUM,13,False,Mercedes,0 days 00:44:41.823000,2,2,2019,7
0 days 00:47:15.367000,HAM,44,0 days 00:01:16.867000,11,1,,,0 days 00:00:21.255000,0 days 00:00:24.695000,0 days 00:00:30.917000,254.0,279.0,280.0,303.0,False,MEDIUM,14,False,Mercedes,0 days 00:45:58.500000,2,2,2019,7
0 days 00:48:32.138000,HAM,44,0 days 00:01:16.771000,12,1,,,0 days 00:00:21.255000,0 days 00:00:24.557000,0 days 00:00:30.959000,254.0,281.0,282.0,304.0,False,MEDIUM,15,False,Mercedes,0 days 00:47:15.367000,21,2,2019,7
0 days 00:49:49.581000,HAM,44,0 days 00:01:17.443000,13,1,,,0 days 00:00:21.516000,0 days 00:00:24.904000,0 days 00:00:31.023000,254.0,278.0,279.0,300.0,False,MEDIUM,16,False,Mercedes,0 days 00:48:32.138000,12,2,2019,7
0 days 00:51:06.738000,HAM,44,0 days 00:01:17.157000,14,1,,,0 days 00:00:21.288000,0 days 00:00:24.808000,0 days 00:00:31.061000,251.0,277.0,278.0,299.0,False,MEDIUM,17,False,Mercedes,0 days 00:49:49.581000,21,2,2019,7
0 days 00:52:23.434000,HAM,44,0 days 00:01:16.696000,15,1,,,0 days 00:00:21.236000,0 days 00:00:24.627000,0 days 00:00:30.833000,253.0,281.0,283.0,307.0,False,MEDIUM,18,False,Mercedes,0 days 00:51:06.738000,1,2,2019,7
0 days 00:53:40.088000,HAM,44,0 days 00:01:16.654000,16,1,,,0 days 00:00:21.346000,0 days 00:00:24.553000,0 days 00:00:30.755000,255.0,280.0,281.0,305.0,True,MEDIUM,19,False,Mercedes,0 days 00:52:23.434000,1,2,2019,7
0 days 00:54:56.841000,HAM,44,0 days 00:01:16.753000,17,1,,,0 days 00:00:21.274000,0 days 00:00:24.621000,0 days 00:00:30.858000,254.0,281.0,281.0,304.0,False,MEDIUM,20,False,Mercedes,0 days 00:53:40.088000,1,2,2019,7
0 days 00:56:13.445000,HAM,44,0 days 00:01:16.604000,18,1,,,0 days 00:00:21.223000,0 days 00:00:24.458000,0 days 00:00:30.923000,253.0,281.0,280.0,304.0,True,MEDIUM,21,False,Mercedes,0 days 00:54:56.841000,1,2,2019,7
0 days 00:57:30.455000,HAM,44,0 days 00:01:17.010000,19,1,,,0 days 00:00:21.253000,0 days 00:00:24.515000,0 days 00:00:31.242000,254.0,281.0,281.0,304.0,False,MEDIUM,22,False,Mercedes,0 days 00:56:13.445000,1,2,2019,7
0 days 00:58:47.623000,HAM,44,0 days 00:01:17.168000,20,1,,,0 days 00:00:21.285000,0 days 00:00:25.028000,0 days 00:00:30.855000,255.0,282.0,280.0,304.0,False,MEDIUM,23,False,Mercedes,0 days 00:57:30.455000,1,2,2019,7
0 days 01:00:04.608000,HAM,44,0 days 00:01:16.985000,21,1,,,0 days 00:00:21.400000,0 days 00:00:24.734000,0 days 00:00:30.851000,254.0,281.0,281.0,305.0,False,MEDIUM,24,False,Mercedes,0 days 00:58:47.623000,1,2,2019,7
0 days 01:01:21.560000,HAM,44,0 days 00:01:16.952000,22,1,,,0 days 00:00:21.338000,0 days 00:00:24.632000,0 days 00:00:30.982000,254.0,282.0,285.0,305.0,False,MEDIUM,25,False,Mercedes,0 days 01:00:04.608000,1,2,2019,7
0 days 01:02:38.473000,HAM,44,0 days 00:01:16.913000,23,1,,,0 days 00:00:21.375000,0 days 00:00:24.632000,0 days 00:00:30.906000,253.0,280.0,281.0,304.0,False,MEDIUM,26,False,Mercedes,0 days 01:01:21.560000,1,2,2019,7
0 days 01:03:55.319000,HAM,44,0 days 00:01:16.846000,24,1,,,0 days 00:00:21.398000,0 days 00:00:24.703000,0 days 00:00:30.745000,255.0,282.0,283.0,306.0,False,MEDIUM,27,False,Mercedes,0 days 01:02:38.473000,1,2,2019,7
0 days 01:05:12.310000,HAM,44,0 days 00:01:16.991000,25,1,,,0 days 00:00:21.370000,0 days 00:00:24.667000,0 days 00:00:30.954000,255.0,281.0,282.0,303.0,False,MEDIUM,28,False,Mercedes,0 days 01:03:55.319000,1,2,2019,7
0 days 01:06:29.549000,HAM,44,0 days 00:01:17.239000,26,1,,,0 days 00:00:21.425000,0 days 00:00:24.951000,0 days 00:00:30.863000,255.0,282.0,280.0,307.0,False,MEDIUM,29,False,Mercedes,0 days 01:05:12.310000,1,1,2019,7
0 days 01:07:46.804000,HAM,44,0 days 00:01:17.255000,27,1,,,0 days 00:00:21.428000,0 days 00:00:24.684000,0 days 00:00:31.143000,253.0,280.0,281.0,300.0,False,MEDIUM,30,False,Mercedes,0 days 01:06:29.549000,1,1,2019,7
0 days 01:09:20.410000,HAM,44,0 days 00:01:33.606000,28,1,,0 days 01:08:58.234000,0 days 00:00:21.469000,0 days 00:00:24.819000,0 days 00:00:47.318000,255.0,281.0,,303.0,False,MEDIUM,31,False,Mercedes,0 days 01:07:46.804000,1,3,2019,7
0 days 01:10:38.782000,HAM,44,0 days 00:01:18.372000,29,2,0 days 01:09:21.893000,,0 days 00:00:23.309000,0 days 00:00:24.443000,0 days 00:00:30.620000,252.0,279.0,277.0,300.0,False,HARD,1,True,Mercedes,0 days 01:09:20.410000,1,3,2019,7
0 days 01:11:54.524000,HAM,44,0 days 00:01:15.742000,30,2,,,0 days 00:00:20.934000,0 days 00:00:24.200000,0 days 00:00:30.608000,254.0,280.0,280.0,303.0,True,HARD,2,True,Mercedes,0 days 01:10:38.782000,12,3,2019,7
0 days 01:13:10.126000,HAM,44,0 days 00:01:15.602000,31,2,,,0 days 00:00:20.747000,0 days 00:00:24.178000,0 days 00:00:30.677000,254.0,279.0,279.0,298.0,True,HARD,3,True,Mercedes,0 days 01:11:54.524000,21,3,2019,7
0 days 01:14:25.660000,HAM,44,0 days 00:01:15.534000,32,2,,,0 days 00:00:20.821000,0 days 00:00:24.067000,0 days 00:00:30.646000,254.0,279.0,279.0,299.0,True,HARD,4,True,Mercedes,0 days 01:13:10.126000,1,3,2019,7
0 days 01:15:41.131000,HAM,44,0 days 00:01:15.471000,33,2,,,0 days 00:00:20.768000,0 days 00:00:24.150000,0 days 00:00:30.553000,255.0,280.0,280.0,302.0,True,HARD,5,True,Mercedes,0 days 01:14:25.660000,1,2,2019,7
0 days 01:16:56.365000,HAM,44,0 days 00:01:15.234000,34,2,,,0 days 00:00:20.686000,0 days 00:00:24.084000,0 days 00:00:30.464000,256.0,282.0,281.0,304.0,True,HARD,6,True,Mercedes,0 days 01:15:41.131000,1,2,2019,7
0 days 01:18:12.452000,HAM,44,0 days 00:01:16.087000,35,2,,,0 days 00:00:20.987000,0 days 00:00:24.435000,0 days 00:00:30.665000,254.0,280.0,280.0,301.0,False,HARD,7,True,Mercedes,0 days 01:16:56.365000,1,2,2019,7
0 days 01:19:27.857000,HAM,44,0 days 00:01:15.405000,36,2,,,0 days 00:00:20.792000,0 days 00:00:24.069000,0 days 00:00:30.544000,256.0,281.0,281.0,304.0,False,HARD,8,True,Mercedes,0 days 01:18:12.452000,1,2,2019,7
0 days 01:20:43.139000,HAM,44,0 days 00:01:15.282000,37,2,,,0 days 00:00:20.738000,0 days 00:00:24.043000,0 days 00:00:30.501000,257.0,283.0,283.0,304.0,False,HARD,9,True,Mercedes,0 days 01:19:27.857000,1,2,2019,7
0 days 01:21:58.559000,HAM,44,0 days 00:01:15.420000,38,2,,,0 days 00:00:20.879000,0 days 00:00:24.072000,0 days 00:00:30.469000,255.0,280.0,281.0,304.0,False,HARD,10,True,Mercedes,0 days 01:20:43.139000,1,2,2019,7
0 days 01:23:13.877000,HAM,44,0 days 00:01:15.318000,39,2,,,0 days 00:00:20.865000,0 days 00:00:24.229000,0 days 00:00:30.224000,257.0,286.0,293.0,320.0,False,HARD,11,True,Mercedes,0 days 01:21:58.559000,1,2,2019,7
0 days 01:24:29.412000,HAM,44,0 days 00:01:15.535000,40,2,,,0 days 00:00:20.954000,0 days 00:00:24.004000,0 days 00:00:30.577000,257.0,285.0,291.0,321.0,False,HARD,12,True,Mercedes,0 days 01:23:13.877000,1,2,2019,7
0 days 01:25:45.039000,HAM,44,0 days 00:01:15.627000,41,2,,,0 days 00:00:20.970000,0 days 00:00:24.104000,0 days 00:00:30.553000,258.0,284.0,284.0,309.0,False,HARD,13,True,Mercedes,0 days 01:24:29.412000,1,2,2019,7
0 days 01:27:00.399000,HAM,44,0 days 00:01:15.360000,42,2,,,0 days 00:00:20.821000,0 days 00:00:24.120000,0 days 00:00:30.419000,259.0,284.0,284.0,310.0,False,HARD,14,True,Mercedes,0 days 01:25:45.039000,1,2,2019,7
0 days 01:28:15.719000,HAM,44,0 days 00:01:15.320000,43,2,,,0 days 00:00:20.790000,0 days 00:00:23.976000,0 days 00:00:30.554000,260.0,286.0,296.0,327.0,False,HARD,15,True,Mercedes,0 days 01:27:00.399000,1,2,2019,7
0 days 01:29:31.038000,HAM,44,0 days 00:01:15.319000,44,2,,,0 days 00:00:20.845000,0 days 00:00:24.100000,0 days 00:00:30.374000,257.0,283.0,284.0,306.0,False,HARD,16,True,Mercedes,0 days 01:28:15.719000,1,2,2019,7
0 days 01:30:45.977000,HAM,44,0 days 00:01:14.939000,45,2,,,0 days 00:00:20.896000,0 days 00:00:24.057000,0 days 00:00:29.986000,258.0,285.0,294.0,326.0,True,HARD,17,True,Mercedes,0 days 01:29:31.038000,1,2,2019,7
0 days 01:32:01.169000,HAM,44,0 days 00:01:15.192000,46,2,,,0 days 00:00:21.011000,0 days 00:00:24.142000,0 days 00:00:30.039000,259.0,285.0,294.0,325.0,False,HARD,18,True,Mercedes,0 days 01:30:45.977000,1,2,2019,7
0 days 01:33:16.457000,HAM,44,0 days 00:01:15.288000,47,2,,,0 days 00:00:21.060000,0 days 00:00:24.055000,0 days 00:00:30.173000,259.0,285.0,294.0,328.0,False,HARD,19,True,Mercedes,0 days 01:32:01.169000,1,2,2019,7
0 days 01:34:33.853000,HAM,44,0 days 00:01:17.396000,48,2,,,0 days 00:00:22.347000,0 days 00:00:24.739000,0 days 00:00:30.310000,248.0,285.0,294.0,324.0,False,HARD,20,True,Mercedes,0 days 01:33:16.457000,1,2,2019,7
0 days 01:35:49.803000,HAM,44,0 days 00:01:15.950000,49,2,,,0 days 00:00:21.170000,0 days 00:00:24.130000,0 days 00:00:30.650000,256.0,283.0,294.0,321.0,False,HARD,21,True,Mercedes,0 days 01:34:33.853000,1,2,2019,7
0 days 01:37:04.975000,HAM,44,0 days 00:01:15.172000,50,2,,,0 days 00:00:20.865000,0 days 00:00:24.136000,0 days 00:00:30.171000,260.0,287.0,296.0,327.0,False,HARD,22,True,Mercedes,0 days 01:35:49.803000,1,2,2019,7
0 days 01:38:20.735000,HAM,44,0 days 00:01:15.760000,51,2,,,0 days 00:00:21.151000,0 days 00:00:24.542000,0 days 00:00:30.067000,260.0,285.0,296.0,324.0,False,HARD,23,True,Mercedes,0 days 01:37:04.975000,1,2,2019,7
0 days 01:39:36.361000,HAM,44,0 days 00:01:15.626000,52,2,,,0 days 00:00:21.025000,0 days 00:00:24.071000,0 days 00:00:30.530000,259.0,286.0,284.0,309.0,False,HARD,24,True,Mercedes,0 days 01:38:20.735000,1,2,2019,7
