Time,Driver,DriverNumber,LapNumber,Stint,PitOutTime,PitInTime,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Season,Round,EventName
0 days 02:38:59.930000,BOT,77,20.0,1.0,,0 days 02:38:34.823000,WET,20.0,True,Alfa Romeo,12,14.0,2022,7,Monaco Grand Prix
0 days 02:40:35.829000,BOT,77,21.0,2.0,0 days 02:39:00.663000,,HARD,,False,Alfa Romeo,1,13.0,2022,7,Monaco Grand Prix
0 days 03:14:54.377000,BOT,77,30.0,2.0,,0 days 02:55:08.628000,HARD,,False,Alfa Romeo,451,10.0,2022,7,Monaco Grand Prix
0 days 03:17:09.709000,BOT,77,31.0,3.0,0 days 03:14:55.110000,,HARD,11.0,False,Alfa Romeo,1,10.0,2022,7,Monaco Grand Prix
0 days 01:36:19.552000,VER,1,18.0,1.0,,0 days 01:36:18.250000,MEDIUM,18.0,True,Red Bull Racing,1,1.0,2022,8,Azerbaijan Grand Prix
0 days 01:38:23.691000,VER,1,19.0,2.0,0 days 01:36:39.733000,,HARD,1.0,True,Red Bull Racing,1,2.0,2022,8,Azerbaijan Grand Prix
0 days 02:03:42.168000,VER,1,33.0,2.0,,0 days 02:03:40.886000,HARD,15.0,True,Red Bull Racing,126,1.0,2022,8,Azerbaijan Grand Prix
0 days 02:06:26.050000,VER,1,34.0,3.0,0 days 02:04:01.564000,,HARD,1.0,True,Red Bull Racing,6,1.0,2022,8,Azerbaijan Grand Prix
0 days 01:19:51.543000,GAS,10,9.0,1.0,,0 days 01:19:50.249000,MEDIUM,9.0,True,AlphaTauri,126,5.0,2022,8,Azerbaijan Grand Prix
0 days 01:22:14.996000,GAS,10,10.0,2.0,0 days 01:20:12.936000,,HARD,1.0,False,AlphaTauri,671,8.0,2022,8,Azerbaijan Grand Prix
0 days 01:32:45.013000,PER,11,16.0,1.0,,0 days 01:32:43.690000,MEDIUM,16.0,True,Red Bull Racing,1,2.0,2022,8,Azerbaijan Grand Prix
0 days 01:34:52.537000,PER,11,17.0,2.0,0 days 01:33:07.085000,,HARD,1.0,True,Red Bull Racing,1,3.0,2022,8,Azerbaijan Grand Prix
0 days 02:03:58.593000,PER,11,33.0,2.0,,0 days 02:03:57.282000,HARD,17.0,True,Red Bull Racing,126,2.0,2022,8,Azerbaijan Grand Prix
0 days 02:06:43.246000,PER,11,34.0,3.0,0 days 02:04:19.623000,,HARD,1.0,True,Red Bull Racing,6,2.0,2022,8,Azerbaijan Grand Prix
0 days 01:37:00.729000,ALO,14,18.0,1.0,,0 days 01:36:59.415000,MEDIUM,18.0,True,Alpine,1,8.0,2022,8,Azerbaijan Grand Prix
0 days 01:39:06.994000,ALO,14,19.0,2.0,0 days 01:37:19.999000,,HARD,1.0,True,Alpine,1,15.0,2022,8,Azerbaijan Grand Prix
0 days 01:19:28.589000,LEC,16,9.0,1.0,,0 days 01:19:27.292000,MEDIUM,9.0,True,Ferrari,126,3.0,2022,8,Azerbaijan Grand Prix
0 days 01:21:57.258000,LEC,16,10.0,2.0,0 days 01:19:50.521000,,HARD,1.0,True,Ferrari,671,3.0,2022,8,Azerbaijan Grand Prix
0 days 01:40:43.057000,LEC,16,20.0,2.0,,0 days 01:40:38.799000,HARD,11.0,True,Ferrari,1,6.0,2022,8,Azerbaijan Grand Prix
0 days 01:59:32.213000,STR,18,30.0,1.0,,0 days 01:59:30.953000,HARD,31.0,False,Aston Martin,1,14.0,2022,8,Azerbaijan Grand Prix
0 days 02:01:39.255000,STR,18,31.0,2.0,0 days 01:59:52.984000,,MEDIUM,2.0,False,Aston Martin,1,15.0,2022,8,Azerbaijan Grand Prix
0 days 02:30:34.476000,STR,18,46.0,2.0,,0 days 02:30:33.172000,MEDIUM,17.0,False,Aston Martin,1,15.0,2022,8,Azerbaijan Grand Prix
0 days 01:20:13.648000,MAG,20,9.0,1.0,,0 days 01:20:12.341000,MEDIUM,11.0,False,Haas F1 Team,126,14.0,2022,8,Azerbaijan Grand Prix
0 days 01:22:32.058000,MAG,20,10.0,2.0,0 days 01:20:33.857000,,HARD,1.0,True,Haas F1 Team,671,16.0,2022,8,Azerbaijan Grand Prix
0 days 01:19:59.186000,TSU,22,9.0,1.0,,0 days 01:19:57.883000,MEDIUM,9.0,True,AlphaTauri,126,8.0,2022,8,Azerbaijan Grand Prix
0 days 01:22:23.333000,TSU,22,10.0,2.0,0 days 01:20:20.960000,,HARD,1.0,False,AlphaTauri,671,12.0,2022,8,Azerbaijan Grand Prix
0 days 02:14:57.743000,TSU,22,38.0,2.0,,0 days 02:14:56.374000,HARD,29.0,False,AlphaTauri,1,7.0,2022,8,Azerbaijan Grand Prix
0 days 02:17:23.534000,TSU,22,39.0,3.0,0 days 02:15:37.876000,,SOFT,4.0,False,AlphaTauri,1,13.0,2022,8,Azerbaijan Grand Prix
0 days 01:20:17.962000,ALB,23,9.0,1.0,,0 days 01:20:16.674000,MEDIUM,9.0,True,Williams,126,16.0,2022,8,Azerbaijan Grand Prix
0 days 01:22:38.815000,ALB,23,10.0,2.0,0 days 01:20:42.227000,,HARD,1.0,True,Williams,671,17.0,2022,8,Azerbaijan Grand Prix
0 days 01:57:41.531000,ALB,23,29.0,2.0,,0 days 01:57:40.230000,HARD,20.0,True,Williams,1,15.0,2022,8,Azerbaijan Grand Prix
0 days 01:59:48.371000,ALB,23,30.0,3.0,0 days 01:58:01.759000,,HARD,1.0,True,Williams,1,15.0,2022,8,Azerbaijan Grand Prix
0 days 01:20:10.673000,ZHO,24,9.0,1.0,,0 days 01:20:09.398000,MEDIUM,9.0,True,Alfa Romeo,126,13.0,2022,8,Azerbaijan Grand Prix
0 days 01:22:31.063000,ZHO,24,10.0,2.0,0 days 01:20:32.358000,,HARD,1.0,True,Alfa Romeo,671,15.0,2022,8,Azerbaijan Grand Prix
0 days 01:46:47.532000,ZHO,24,23.0,2.0,,0 days 01:46:46.190000,HARD,14.0,True,Alfa Romeo,1,16.0,2022,8,Azerbaijan Grand Prix
0 days 02:05:04.433000,RIC,3,33.0,1.0,,0 days 02:05:03.136000,HARD,33.0,True,McLaren,126,7.0,2022,8,Azerbaijan Grand Prix
0 days 02:07:47.151000,RIC,3,34.0,2.0,0 days 02:05:24.911000,,MEDIUM,1.0,True,McLaren,671,9.0,2022,8,Azerbaijan Grand Prix
0 days 02:05:24.653000,OCO,31,33.0,1.0,,0 days 02:05:23.374000,HARD,33.0,True,Alpine,26,10.0,2022,8,Azerbaijan Grand Prix
0 days 02:08:00.457000,OCO,31,34.0,2.0,0 days 02:05:45.994000,,MEDIUM,1.0,True,Alpine,671,11.0,2022,8,Azerbaijan Grand Prix
0 days 01:40:44.032000,NOR,4,20.0,1.0,,0 days 01:40:42.736000,MEDIUM,20.0,True,McLaren,1,8.0,2022,8,Azerbaijan Grand Prix
0 days 01:42:52.975000,NOR,4,21.0,2.0,0 days 01:41:04.164000,,HARD,1.0,True,McLaren,1,16.0,2022,8,Azerbaijan Grand Prix
0 days 01:19:56.395000,HAM,44,9.0,1.0,,0 days 01:19:55.088000,MEDIUM,9.0,True,Mercedes,126,6.0,2022,8,Azerbaijan Grand Prix
0 days 01:22:18.754000,HAM,44,10.0,2.0,0 days 01:20:16.613000,,HARD,1.0,True,Mercedes,671,11.0,2022,8,Azerbaijan Grand Prix
0 days 02:04:51.645000,HAM,44,33.0,2.0,,0 days 02:04:50.356000,HARD,24.0,True,Mercedes,126,5.0,2022,8,Azerbaijan Grand Prix
0 days 02:07:35.743000,HAM,44,34.0,3.0,0 days 02:05:11.149000,,HARD,2.0,False,Mercedes,67,6.0,2022,8,Azerbaijan Grand Prix
0 days 01:20:25.142000,MSC,47,9.0,1.0,,0 days 01:20:23.868000,HARD,9.0,True,Haas F1 Team,126,18.0,2022,8,Azerbaijan Grand Prix
0 days 01:22:46.494000,MSC,47,10.0,2.0,0 days 01:20:50.910000,,MEDIUM,3.0,False,Haas F1 Team,671,18.0,2022,8,Azerbaijan Grand Prix
0 days 01:46:53.589000,MSC,47,23.0,2.0,,0 days 01:46:52.292000,MEDIUM,16.0,False,Haas F1 Team,1,17.0,2022,8,Azerbaijan Grand Prix
0 days 01:49:03.132000,MSC,47,24.0,3.0,0 days 01:47:14.599000,,HARD,1.0,False,Haas F1 Team,1,16.0,2022,8,Azerbaijan Grand Prix
0 days 01:19:56.949000,VET,5,9.0,1.0,,0 days 01:19:55.677000,MEDIUM,10.0,False,Aston Martin,126,7.0,2022,8,Azerbaijan Grand Prix
0 days 01:22:17.812000,VET,5,10.0,2.0,0 days 01:20:15.894000,,HARD,2.0,False,Aston Martin,671,10.0,2022,8,Azerbaijan Grand Prix
0 days 01:08:52.679000,LAT,6,3.0,1.0,,0 days 01:08:51.373000,MEDIUM,3.0,True,Williams,1,20.0,2022,8,Azerbaijan Grand Prix
0 days 01:11:10.536000,LAT,6,4.0,2.0,0 days 01:09:20.747000,,MEDIUM,4.0,False,Williams,1,20.0,2022,8,Azerbaijan Grand Prix
0 days 01:36:05.026000,LAT,6,17.0,2.0,,0 days 01:36:03.746000,MEDIUM,17.0,False,Williams,1,19.0,2022,8,Azerbaijan Grand Prix
0 days 01:38:15.497000,LAT,6,18.0,3.0,0 days 01:36:25.874000,,HARD,1.0,True,Williams,1,19.0,2022,8,Azerbaijan Grand Prix
0 days 01:19:44.937000,RUS,63,9.0,1.0,,0 days 01:19:43.660000,MEDIUM,9.0,True,Mercedes,126,4.0,2022,8,Azerbaijan Grand Prix
0 days 01:22:07.991000,RUS,63,10.0,2.0,0 days 01:20:04.152000,,HARD,1.0,True,Mercedes,671,4.0,2022,8,Azerbaijan Grand Prix
0 days 02:04:21.345000,RUS,63,33.0,2.0,,0 days 02:04:20.125000,HARD,24.0,True,Mercedes,126,3.0,2022,8,Azerbaijan Grand Prix
0 days 02:07:05.945000,RUS,63,34.0,3.0,0 days 02:04:40.552000,,HARD,2.0,False,Mercedes,6,3.0,2022,8,Azerbaijan Grand Prix
0 days 02:05:36.592000,BOT,77,33.0,1.0,,0 days 02:05:35.244000,HARD,33.0,True,Alfa Romeo,26,12.0,2022,8,Azerbaijan Grand Prix
0 days 02:08:07.438000,BOT,77,34.0,2.0,0 days 02:05:56.203000,,MEDIUM,1.0,True,Alfa Romeo,671,12.0,2022,8,Azerbaijan Grand Prix
0 days 01:14:38.551000,VER,1,9.0,1.0,,0 days 01:14:15.857000,MEDIUM,9.0,True,Red Bull Racing,126,3.0,2022,9,Canadian Grand Prix
0 days 01:16:23.198000,VER,1,10.0,2.0,0 days 01:14:40.101000,,HARD,1.0,True,Red Bull Racing,671,3.0,2022,9,Canadian Grand Prix
0 days 01:59:52.402000,VER,1,43.0,2.0,,0 days 01:59:30.251000,HARD,34.0,True,Red Bull Racing,1,2.0,2022,9,Canadian Grand Prix
0 days 02:01:12.031000,VER,1,44.0,3.0,0 days 01:59:53.942000,,HARD,1.0,True,Red Bull Racing,1,2.0,2022,9,Canadian Grand Prix
0 days 01:09:26.659000,GAS,10,5.0,1.0,,0 days 01:09:04.600000,MEDIUM,5.0,True,AlphaTauri,1,20.0,2022,9,Canadian Grand Prix
0 days 01:10:48.617000,GAS,10,6.0,2.0,0 days 01:09:28.165000,,HARD,1.0,True,AlphaTauri,1,20.0,2022,9,Canadian Grand Prix
0 days 01:51:58.451000,GAS,10,36.0,2.0,,0 days 01:51:36.357000,HARD,31.0,True,AlphaTauri,1,17.0,2022,9,Canadian Grand Prix
0 days 01:53:20.509000,GAS,10,37.0,3.0,0 days 01:51:59.968000,,HARD,1.0,True,AlphaTauri,1,17.0,2022,9,Canadian Grand Prix
0 days 01:40:49.440000,ALO,14,28.0,1.0,,0 days 01:40:27.191000,MEDIUM,28.0,True,Alpine,1,6.0,2022,9,Canadian Grand Prix
0 days 01:42:11.250000,ALO,14,29.0,2.0,0 days 01:40:50.969000,,HARD,1.0,True,Alpine,1,7.0,2022,9,Canadian Grand Prix
0 days 02:09:06.110000,ALO,14,49.0,2.0,,0 days 02:08:42.511000,HARD,21.0,True,Alpine,24,6.0,2022,9,Canadian Grand Prix
0 days 02:10:49.788000,ALO,14,50.0,3.0,0 days 02:09:07.622000,,MEDIUM,1.0,True,Alpine,4,6.0,2022,9,Canadian Grand Prix
0 days 01:58:09.108000,LEC,16,41.0,1.0,,0 days 01:57:44.434000,HARD,41.0,True,Ferrari,1,9.0,2022,9,Canadian Grand Prix
0 days 01:59:29.744000,LEC,16,42.0,2.0,0 days 01:58:10.718000,,MEDIUM,1.0,True,Ferrari,1,12.0,2022,9,Canadian Grand Prix
0 days 02:06:19.789000,STR,18,47.0,1.0,,0 days 02:05:56.030000,HARD,47.0,True,Aston Martin,1,13.0,2022,9,Canadian Grand Prix
0 days 02:07:51.979000,STR,18,48.0,2.0,0 days 02:06:21.297000,,MEDIUM,2.0,False,Aston Martin,124,13.0,2022,9,Canadian Grand Prix
0 days 01:12:10.254000,MAG,20,7.0,1.0,,0 days 01:11:33.490000,MEDIUM,7.0,True,Haas F1 Team,1,20.0,2022,9,Canadian Grand Prix
0 days 01:13:41.536000,MAG,20,8.0,2.0,0 days 01:12:11.747000,,HARD,1.0,True,Haas F1 Team,126,19.0,2022,9,Canadian Grand Prix
0 days 01:15:12.323000,TSU,22,9.0,1.0,,0 days 01:14:50.577000,MEDIUM,9.0,True,AlphaTauri,26,15.0,2022,9,Canadian Grand Prix
0 days 01:16:48.974000,TSU,22,10.0,2.0,0 days 01:15:13.847000,,HARD,1.0,True,AlphaTauri,671,15.0,2022,9,Canadian Grand Prix
0 days 02:06:23.131000,TSU,22,47.0,2.0,,0 days 02:06:01.205000,HARD,38.0,True,AlphaTauri,1,15.0,2022,9,Canadian Grand Prix
0 days 01:27:29.820000,ALB,23,18.0,1.0,,0 days 01:27:07.539000,MEDIUM,18.0,True,Williams,1,17.0,2022,9,Canadian Grand Prix
0 days 01:29:08.952000,ALB,23,19.0,2.0,0 days 01:27:31.335000,,HARD,1.0,True,Williams,126,16.0,2022,9,Canadian Grand Prix
0 days 02:08:07.386000,ALB,23,48.0,2.0,,0 days 02:07:45.353000,HARD,30.0,True,Williams,124,15.0,2022,9,Canadian Grand Prix
0 days 02:09:55.428000,ALB,23,49.0,3.0,0 days 02:08:08.913000,,HARD,1.0,True,Williams,4,15.0,2022,9,Canadian Grand Prix
0 days 01:28:47.592000,ZHO,24,19.0,1.0,,0 days 01:28:24.862000,MEDIUM,19.0,True,Alfa Romeo,126,10.0,2022,9,Canadian Grand Prix
0 days 01:30:24.733000,ZHO,24,20.0,2.0,0 days 01:28:49.101000,,HARD,1.0,True,Alfa Romeo,671,10.0,2022,9,Canadian Grand Prix
0 days 02:09:27.016000,ZHO,24,49.0,2.0,,0 days 02:09:04.571000,HARD,30.0,True,Alfa Romeo,4,10.0,2022,9,Canadian Grand Prix
0 days 02:11:16.547000,ZHO,24,50.0,3.0,0 days 02:09:28.515000,,HARD,1.0,True,Alfa Romeo,4,10.0,2022,9,Canadian Grand Prix
0 days 01:28:53.270000,RIC,3,19.0,1.0,,0 days 01:28:26.829000,MEDIUM,19.0,True,McLaren,126,12.0,2022,9,Canadian Grand Prix
0 days 01:30:27.975000,RIC,3,20.0,2.0,0 days 01:28:54.782000,,HARD,1.0,True,McLaren,671,12.0,2022,9,Canadian Grand Prix
0 days 02:09:32.596000,RIC,3,49.0,2.0,,0 days 02:09:09.281000,HARD,30.0,True,McLaren,4,11.0,2022,9,Canadian Grand Prix
0 days 02:11:21.612000,RIC,3,50.0,3.0,0 days 02:09:34.137000,,HARD,1.0,True,McLaren,4,11.0,2022,9,Canadian Grand Prix
0 days 01:28:40.588000,OCO,31,19.0,1.0,,0 days 01:28:16.412000,MEDIUM,19.0,True,Alpine,126,7.0,2022,9,Canadian Grand Prix
0 days 01:30:19.907000,OCO,31,20.0,2.0,0 days 01:28:42.088000,,HARD,1.0,True,Alpine,671,6.0,2022,9,Canadian Grand Prix
0 days 02:08:56.906000,OCO,31,49.0,2.0,,0 days 02:08:34.475000,HARD,30.0,True,Alpine,24,5.0,2022,9,Canadian Grand Prix
0 days 02:10:44.815000,OCO,31,50.0,3.0,0 days 02:08:58.419000,,MEDIUM,1.0,True,Alpine,4,5.0,2022,9,Canadian Grand Prix
0 days 01:29:16.813000,NOR,4,19.0,1.0,,0 days 01:28:35.290000,HARD,19.0,True,McLaren,126,18.0,2022,9,Canadian Grand Prix
0 days 01:30:44.016000,NOR,4,20.0,2.0,0 days 01:29:18.322000,,HARD,1.0,True,McLaren,671,18.0,2022,9,Canadian Grand Prix
0 days 02:00:03.990000,NOR,4,42.0,2.0,,0 days 01:59:41.484000,HARD,23.0,True,McLaren,1,17.0,2022,9,Canadian Grand Prix
0 days 02:01:24.735000,NOR,4,43.0,3.0,0 days 02:00:05.523000,,MEDIUM,1.0,True,McLaren,1,17.0,2022,9,Canadian Grand Prix
0 days 01:14:47.511000,HAM,44,9.0,1.0,,0 days 01:14:25.193000,MEDIUM,9.0,True,Mercedes,26,6.0,2022,9,Canadian Grand Prix
0 days 01:16:29.660000,HAM,44,10.0,2.0,0 days 01:14:49.041000,,HARD,1.0,True,Mercedes,671,6.0,2022,9,Canadian Grand Prix
0 days 02:01:29.270000,HAM,44,44.0,2.0,,0 days 02:01:06.926000,HARD,35.0,True,Mercedes,1,4.0,2022,9,Canadian Grand Prix
0 days 02:02:49.148000,HAM,44,45.0,3.0,0 days 02:01:30.785000,,HARD,1.0,True,Mercedes,1,3.0,2022,9,Canadian Grand Prix
0 days 01:09:24.339000,VET,5,5.0,1.0,,0 days 01:09:02.435000,MEDIUM,6.0,False,Aston Martin,1,19.0,2022,9,Canadian Grand Prix
0 days 01:10:45.498000,VET,5,6.0,2.0,0 days 01:09:25.836000,,HARD,1.0,False,Aston Martin,1,19.0,2022,9,Canadian Grand Prix
0 days 01:29:07.182000,VET,5,19.0,2.0,,0 days 01:28:45.014000,HARD,14.0,False,Aston Martin,126,14.0,2022,9,Canadian Grand Prix
0 days 01:30:36.907000,VET,5,20.0,3.0,0 days 01:29:08.695000,,HARD,1.0,False,Aston Martin,671,14.0,2022,9,Canadian Grand Prix
0 days 01:29:56.453000,SAI,55,20.0,1.0,,0 days 01:29:33.779000,MEDIUM,20.0,True,Ferrari,2671,3.0,2022,9,Canadian Grand Prix
0 days 01:31:17.001000,SAI,55,21.0,2.0,0 days 01:29:57.957000,,HARD,1.0,True,Ferrari,1,3.0,2022,9,Canadian Grand Prix
0 days 02:07:48.087000,SAI,55,49.0,2.0,,0 days 02:07:24.719000,HARD,29.0,True,Ferrari,124,2.0,2022,9,Canadian Grand Prix
0 days 02:09:44.641000,SAI,55,50.0,3.0,0 days 02:07:49.616000,,HARD,1.0,True,Ferrari,4,2.0,2022,9,Canadian Grand Prix
0 days 01:15:21.948000,LAT,6,9.0,1.0,,0 days 01:14:59.436000,MEDIUM,9.0,True,Williams,6,18.0,2022,9,Canadian Grand Prix
0 days 01:16:55.903000,LAT,6,10.0,2.0,0 days 01:15:23.481000,,HARD,1.0,True,Williams,671,18.0,2022,9,Canadian Grand Prix
0 days 01:53:51.381000,LAT,6,37.0,2.0,,0 days 01:53:22.873000,HARD,28.0,True,Williams,1,18.0,2022,9,Canadian Grand Prix
0 days 01:55:18.109000,LAT,6,38.0,3.0,0 days 01:53:52.883000,,HARD,1.0,True,Williams,1,18.0,2022,9,Canadian Grand Prix
0 days 01:28:26.457000,RUS,63,19.0,1.0,,0 days 01:28:04.090000,MEDIUM,19.0,True,Mercedes,126,5.0,2022,9,Canadian Grand Prix
0 days 01:30:09.441000,RUS,63,20.0,2.0,0 days 01:28:28.013000,,HARD,1.0,True,Mercedes,671,5.0,2022,9,Canadian Grand Prix
0 days 02:02:53.242000,RUS,63,45.0,2.0,,0 days 02:02:30.704000,HARD,26.0,True,Mercedes,1,4.0,2022,9,Canadian Grand Prix
0 days 02:04:13.821000,RUS,63,46.0,3.0,0 days 02:02:54.783000,,HARD,1.0,True,Mercedes,1,4.0,2022,9,Canadian Grand Prix
0 days 02:09:15.065000,BOT,77,49.0,1.0,,0 days 02:08:50.550000,HARD,49.0,True,Alfa Romeo,24,8.0,2022,9,Canadian Grand Prix
0 days 02:11:04.564000,BOT,77,50.0,2.0,0 days 02:09:16.557000,,MEDIUM,1.0,True,Alfa Romeo,4,8.0,2022,9,Canadian Grand Prix
0 days 01:04:38.350000,VER,1,1.0,1.0,,0 days 01:04:31.951000,SOFT,1.0,True,Red Bull Racing,125,1.0,2022,10,British Grand Prix
0 days 01:57:53.907000,VER,1,2.0,2.0,0 days 01:55:09.310000,,MEDIUM,1.0,True,Red Bull Racing,1,2.0,2022,10,British Grand Prix
0 days 02:14:27.631000,VER,1,12.0,2.0,,0 days 02:14:21.678000,MEDIUM,11.0,True,Red Bull Racing,1,1.0,2022,10,British Grand Prix
0 days 02:16:23.845000,VER,1,13.0,3.0,0 days 02:14:51.078000,,MEDIUM,1.0,True,Red Bull Racing,1,6.0,2022,10,British Grand Prix
0 days 02:32:11.798000,VER,1,23.0,3.0,,0 days 02:32:05.951000,MEDIUM,11.0,True,Red Bull Racing,1,6.0,2022,10,British Grand Prix
0 days 02:34:10.828000,VER,1,24.0,4.0,0 days 02:32:35.256000,,HARD,1.0,True,Red Bull Racing,1,8.0,2022,10,British Grand Prix
0 days 02:58:16.427000,VER,1,39.0,4.0,,0 days 02:58:10.593000,HARD,16.0,True,Red Bull Racing,4,8.0,2022,10,British Grand Prix
0 days 03:00:39.996000,VER,1,40.0,5.0,0 days 02:58:39.289000,,SOFT,1.0,True,Red Bull Racing,4,10.0,2022,10,British Grand Prix
0 days 01:05:05.726000,GAS,10,1.0,1.0,,0 days 01:04:56.046000,MEDIUM,1.0,True,AlphaTauri,125,11.0,2022,10,British Grand Prix
0 days 01:58:17.315000,GAS,10,2.0,2.0,0 days 01:55:44.927000,,SOFT,1.0,True,AlphaTauri,1,9.0,2022,10,British Grand Prix
0 days 02:21:19.260000,GAS,10,16.0,2.0,,0 days 02:21:13.394000,SOFT,15.0,True,AlphaTauri,1,13.0,2022,10,British Grand Prix
0 days 02:23:17.459000,GAS,10,17.0,3.0,0 days 02:21:43.037000,,HARD,2.0,False,AlphaTauri,1,16.0,2022,10,British Grand Prix
0 days 02:37:30.731000,GAS,10,26.0,3.0,,0 days 02:37:24.856000,HARD,11.0,False,AlphaTauri,1,14.0,2022,10,British Grand Prix
0 days 01:04:50.365000,PER,11,1.0,1.0,,0 days 01:04:43.896000,MEDIUM,1.0,True,Red Bull Racing,125,6.0,2022,10,British Grand Prix
0 days 01:57:57.154000,PER,11,2.0,2.0,0 days 01:55:18.778000,,MEDIUM,1.0,True,Red Bull Racing,1,4.0,2022,10,British Grand Prix
0 days 02:03:37.352000,PER,11,5.0,2.0,,0 days 02:03:31.519000,MEDIUM,4.0,True,Red Bull Racing,1,4.0,2022,10,British Grand Prix
0 days 02:05:40.792000,PER,11,6.0,3.0,0 days 02:04:08.803000,,MEDIUM,2.0,False,Red Bull Racing,1,17.0,2022,10,British Grand Prix
0 days 02:57:14.541000,PER,11,39.0,3.0,,0 days 02:57:08.705000,MEDIUM,35.0,False,Red Bull Racing,124,4.0,2022,10,British Grand Prix
0 days 02:59:35.965000,PER,11,40.0,4.0,0 days 02:57:36.876000,,SOFT,1.0,True,Red Bull Racing,4,4.0,2022,10,British Grand Prix
0 days 01:04:47.321000,ALO,14,1.0,1.0,,0 days 01:04:41.372000,MEDIUM,1.0,True,Alpine,125,5.0,2022,10,British Grand Prix
0 days 01:58:11.411000,ALO,14,2.0,2.0,0 days 01:55:37.123000,,MEDIUM,1.0,True,Alpine,1,7.0,2022,10,British Grand Prix
0 days 02:47:38.063000,ALO,14,33.0,2.0,,0 days 02:47:32.228000,MEDIUM,32.0,True,Alpine,1,5.0,2022,10,British Grand Prix
0 days 02:49:32.896000,ALO,14,34.0,3.0,0 days 02:48:00.919000,,HARD,1.0,True,Alpine,1,6.0,2022,10,British Grand Prix
0 days 02:57:38.285000,ALO,14,39.0,3.0,,0 days 02:57:32.467000,HARD,6.0,True,Alpine,124,5.0,2022,10,British Grand Prix
0 days 03:00:01.497000,ALO,14,40.0,4.0,0 days 02:58:01.263000,,SOFT,1.0,True,Alpine,4,6.0,2022,10,British Grand Prix
0 days 01:04:44.147000,LEC,16,1.0,1.0,,0 days 01:04:37.928000,MEDIUM,1.0,True,Ferrari,125,4.0,2022,10,British Grand Prix
0 days 01:57:55.732000,LEC,16,2.0,2.0,0 days 01:55:14.376000,,MEDIUM,1.0,True,Ferrari,1,3.0,2022,10,British Grand Prix
0 days 02:34:39.779000,LEC,16,25.0,2.0,,0 days 02:34:33.892000,MEDIUM,24.0,True,Ferrari,1,1.0,2022,10,British Grand Prix
0 days 02:36:33.927000,LEC,16,26.0,3.0,0 days 02:35:02.726000,,HARD,1.0,True,Ferrari,1,3.0,2022,10,British Grand Prix
0 days 01:05:12.923000,STR,18,1.0,1.0,,0 days 01:05:02.964000,MEDIUM,3.0,False,Aston Martin,125,14.0,2022,10,British Grand Prix
0 days 01:58:35.934000,STR,18,2.0,2.0,0 days 01:56:12.023000,,MEDIUM,3.0,False,Aston Martin,1,17.0,2022,10,British Grand Prix
0 days 02:19:43.855000,STR,18,15.0,2.0,,0 days 02:19:37.996000,MEDIUM,16.0,False,Aston Martin,1,14.0,2022,10,British Grand Prix
0 days 02:21:42.117000,STR,18,16.0,3.0,0 days 02:20:06.634000,,HARD,2.0,False,Aston Martin,1,17.0,2022,10,British Grand Prix
0 days 03:00:39.599000,STR,18,40.0,3.0,,0 days 03:00:33.756000,HARD,26.0,False,Aston Martin,4,9.0,2022,10,British Grand Prix
0 days 03:02:42.686000,STR,18,41.0,4.0,0 days 03:01:03.517000,,MEDIUM,4.0,False,Aston Martin,4,12.0,2022,10,British Grand Prix
0 days 01:05:07.702000,MAG,20,1.0,1.0,,0 days 01:04:58.332000,SOFT,1.0,True,Haas F1 Team,125,12.0,2022,10,British Grand Prix
0 days 01:58:25.527000,MAG,20,2.0,2.0,0 days 01:56:01.853000,,MEDIUM,3.0,False,Haas F1 Team,1,14.0,2022,10,British Grand Prix
0 days 02:30:46.814000,MAG,20,22.0,2.0,,0 days 02:30:40.946000,MEDIUM,23.0,False,Haas F1 Team,1,9.0,2022,10,British Grand Prix
0 days 02:32:42.017000,MAG,20,23.0,3.0,0 days 02:31:10.395000,,MEDIUM,1.0,True,Haas F1 Team,1,12.0,2022,10,British Grand Prix
0 days 01:05:52.289000,TSU,22,1.0,1.0,,0 days 01:05:40.637000,MEDIUM,1.0,True,AlphaTauri,125,16.0,2022,10,British Grand Prix
0 days 01:58:20.543000,TSU,22,2.0,2.0,0 days 01:55:52.495000,,SOFT,1.0,True,AlphaTauri,1,11.0,2022,10,British Grand Prix
0 days 02:24:37.378000,TSU,22,18.0,2.0,,0 days 02:24:31.514000,SOFT,17.0,True,AlphaTauri,1,14.0,2022,10,British Grand Prix
0 days 02:26:41.839000,TSU,22,19.0,3.0,0 days 02:25:06.283000,,HARD,2.0,False,AlphaTauri,1,17.0,2022,10,British Grand Prix
0 days 02:57:15.320000,TSU,22,38.0,3.0,,0 days 02:57:09.355000,HARD,21.0,False,AlphaTauri,124,14.0,2022,10,British Grand Prix
0 days 02:59:38.880000,TSU,22,39.0,4.0,0 days 02:57:38.817000,,SOFT,1.0,True,AlphaTauri,4,14.0,2022,10,British Grand Prix
0 days 01:05:03.280000,RIC,3,1.0,1.0,,0 days 01:04:52.979000,MEDIUM,1.0,True,McLaren,125,10.0,2022,10,British Grand Prix
0 days 01:58:21.162000,RIC,3,2.0,2.0,0 days 01:55:56.273000,,MEDIUM,2.0,False,McLaren,1,12.0,2022,10,British Grand Prix
